ER,NER,NR,SR,WR
0.173660025,0.29370001,0,0.037750002,0.010720001
0.426299959,0.527839959,0.225979999,0.394520074,0.290189981
0.526820004,0.565500021,0.507120073,0.571799994,0.499559939
0.548380077,0.560760021,0.569270134,0.615480065,0.555909872
0.546469867,0.546729863,0.565730155,0.624079943,0.567469895
0.532080114,0.538860083,0.548290074,0.615550101,0.559980035
0.521820068,0.532400072,0.536900043,0.603899896,0.547899961
0.489399999,0.501160026,0.533149958,0.586260021,0.530650198
0.411109954,0.387739956,0.506510019,0.541700125,0.484050065
0.211149991,0.070580006,0.397709846,0.434380025,0.36864993
0.00179,0,0.086929999,0.176329955,0.115830004
0,0,0,0.00014,1.00E-05
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.173600018,0.295540035,0,0.037920002,0.010990001
0.42264995,0.530780077,0.232480004,0.394539952,0.29113999
0.520299852,0.571170032,0.517070174,0.571119964,0.502480149
0.542209983,0.567999959,0.576850116,0.614829957,0.558999896
0.542509913,0.554580092,0.571669996,0.624279976,0.571029961
0.52955991,0.546700001,0.553409815,0.617130101,0.564249933
0.519540071,0.540149927,0.542050123,0.606780052,0.552869976
0.488139987,0.508480012,0.53956008,0.589139938,0.536719918
0.410860062,0.394470036,0.514939845,0.54362005,0.49078995
0.211480066,0.075259998,0.409729868,0.435989887,0.375450104
0.00189,0,0.094550036,0.179330006,0.121090069
0,0,0,1.00E-04,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.175060049,0.300599903,0,0.038010001,0.01145
0.426120073,0.536689937,0.23943001,0.392529994,0.295659989
0.527939975,0.573819995,0.523060083,0.568319917,0.509060025
0.55140996,0.569249868,0.58190012,0.612039924,0.564039946
0.552459896,0.555879831,0.578189969,0.62150991,0.574709892
0.539859951,0.548129976,0.560789883,0.613880038,0.567470014
0.530040026,0.541979969,0.549969912,0.602789998,0.556920052
0.498549998,0.511440098,0.547519922,0.585200071,0.541990042
0.421260118,0.400879949,0.523400068,0.540360093,0.496970028
0.219309941,0.081160024,0.419050097,0.434780091,0.38349998
0.00219,0,0.100830011,0.18096,0.127169967
0,0,0,7.00E-05,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.180099979,0.30607,0,0.038069997,0.012370002
0.436510116,0.543979883,0.24511002,0.393229991,0.303360075
0.540099859,0.582269967,0.52932018,0.571079969,0.517799973
0.564740002,0.57754004,0.585380137,0.616229951,0.572040081
0.566120028,0.563130021,0.580959916,0.627079964,0.581849992
0.553370059,0.554989934,0.562220037,0.620379984,0.572459936
0.543799996,0.549539924,0.54982996,0.61025995,0.559740067
0.512300014,0.520039976,0.546000004,0.593739867,0.544360101
0.435010076,0.410230041,0.521579921,0.549959958,0.500479996
0.231589943,0.086990006,0.419750065,0.4440099,0.389909893
0.00272,0,0.10437002,0.187850013,0.130480036
0,0,0,2.00E-05,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.191060051,0.310989946,0,0.039530005,0.01391
0.455469936,0.549669862,0.246969953,0.403489918,0.307709903
