gid,latitude,longitude,elevation,timezone,config,geometry,index_right
12755,26.55,70.85,0.0,5.5,default,POINT (70.84999999999999 26.55),161
12756,26.65,70.85,0.0,5.5,default,POINT (70.84999999999999 26.65),161
12757,26.75,70.85,0.0,5.5,default,POINT (70.84999999999999 26.75),161
12758,26.85,70.85,0.0,5.5,default,POINT (70.84999999999999 26.85),161
12759,26.95,70.85,0.0,5.5,default,POINT (70.84999999999999 26.95),161
12760,27.05,70.85,0.0,5.5,default,POINT (70.84999999999999 27.05),161
12761,27.15,70.85,0.0,5.5,default,POINT (70.84999999999999 27.15),161
12762,27.25,70.85,0.0,5.5,default,POINT (70.84999999999999 27.25),161
13084,26.45,70.95,0.0,5.5,default,POINT (70.95 26.45),161
13085,26.55,70.95,0.0,5.5,default,POINT (70.95 26.55),161
13086,26.65,70.95,0.0,5.5,default,POINT (70.95 26.65),161
13087,26.75,70.95,0.0,5.5,default,POINT (70.95 26.75),161
13088,26.85,70.95,0.0,5.5,default,POINT (70.95 26.85),161
13089,26.95,70.95,0.0,5.5,default,POINT (70.95 26.95),161
13090,27.05,70.95,0.0,5.5,default,POINT (70.95 27.05),161
13091,27.15,70.95,0.0,5.5,default,POINT (70.95 27.15),161
13415,26.55,71.05,0.0,5.5,default,POINT (71.05 26.55),161
13416,26.65,71.05,0.0,5.5,default,POINT (71.05 26.65),161
13417,26.75,71.05,0.0,5.5,default,POINT (71.05 26.75),161
13418,26.85,71.05,0.0,5.5,default,POINT (71.05 26.85),161
13419,26.95,71.05,0.0,5.5,default,POINT (71.05 26.95),161
13420,27.05,71.05,0.0,5.5,default,POINT (71.05 27.05),161
13421,27.15,71.05,0.0,5.5,default,POINT (71.05 27.15),161
13746,26.65,71.15,0.0,5.5,default,POINT (71.15000000000001 26.65),161
13747,26.75,71.15,0.0,5.5,default,POINT (71.15000000000001 26.75),161
13748,26.85,71.15,0.0,5.5,default,POINT (71.15000000000001 26.85),161
13749,26.95,71.15,0.0,5.5,default,POINT (71.15000000000001 26.95),161
13750,27.05,71.15,0.0,5.5,default,POINT (71.15000000000001 27.05),161
10779,26.95,70.25,0.0,5.5,default,POINT (70.25 26.95),160
10780,27.05,70.25,0.0,5.5,default,POINT (70.25 27.05),160
11111,27.15,70.35,0.0,5.5,default,POINT (70.34999999999999 27.15),160
11442,27.25,70.45,0.0,5.5,default,POINT (70.45 27.25),160
11772,27.25,70.55,0.0,5.5,default,POINT (70.55 27.25),160
11773,27.35,70.55,0.0,5.5,default,POINT (70.55 27.35),160
12103,27.35,70.65,0.0,5.5,default,POINT (70.65000000000001 27.35),160
12433,27.35,70.75,0.0,5.5,default,POINT (70.75 27.35),160
12763,27.35,70.85,0.0,5.5,default,POINT (70.84999999999999 27.35),160
13092,27.25,70.95,0.0,5.5,default,POINT (70.95 27.25),160
13422,27.25,71.05,0.0,5.5,default,POINT (71.05 27.25),160
13751,27.15,71.15,0.0,5.5,default,POINT (71.15000000000001 27.15),160
11707,20.75,70.55,0.0,5.5,default,POINT (70.55 20.75),47
11708,20.85,70.55,0.0,5.5,default,POINT (70.55 20.85),47
11709,20.95,70.55,0.0,5.5,default,POINT (70.55 20.95),47
12035,20.55,70.65,0.0,5.5,default,POINT (70.65000000000001 20.55),47
12036,20.65,70.65,0.0,5.5,default,POINT (70.65000000000001 20.65),47
12037,20.75,70.65,0.0,5.5,default,POINT (70.65000000000001 20.75),47
12038,20.85,70.65,0.0,5.5,default,POINT (70.65000000000001 20.85),47
12039,20.95,70.65,0.0,5.5,default,POINT (70.65000000000001 20.95),47
12040,21.05,70.65,0.0,5.5,default,POINT (70.65000000000001 21.05),47
12364,20.45,70.75,0.0,5.0,default,POINT (70.75 20.45),47
12365,20.55,70.75,0.0,5.5,default,POINT (70.75 20.55),47
12366,20.65,70.75,0.0,5.5,default,POINT (70.75 20.65),47
12367,20.75,70.75,0.0,5.5,default,POINT (70.75 20.75),47
12368,20.85,70.75,0.0,5.5,default,POINT (70.75 20.85),47
12369,20.95,70.75,0.0,5.5,default,POINT (70.75 20.95),47
12370,21.05,70.75,0.0,5.5,default,POINT (70.75 21.05),47
12371,21.15,70.75,0.0,5.5,default,POINT (70.75 21.15),47
12694,20.45,70.85,0.0,5.0,default,POINT (70.84999999999999 20.45),47
12695,20.55,70.85,0.0,5.5,default,POINT (70.84999999999999 20.55),47
12696,20.65,70.85,0.0,5.5,default,POINT (70.84999999999999 20.65),47
12697,20.75,70.85,0.0,5.5,default,POINT (70.84999999999999 20.75),47
12698,20.85,70.85,0.0,5.5,default,POINT (70.84999999999999 20.85),47
12699,20.95,70.85,0.0,5.5,default,POINT (70.84999999999999 20.95),47
12700,21.05,70.85,0.0,5.5,default,POINT (70.84999999999999 21.05),47
12701,21.15,70.85,0.0,5.5,default,POINT (70.84999999999999 21.15),47
13024,20.45,70.95,0.0,5.0,default,POINT (70.95 20.45),47
13025,20.55,70.95,0.0,5.5,default,POINT (70.95 20.55),47
13026,20.65,70.95,0.0,5.5,default,POINT (70.95 20.65),47
13027,20.75,70.95,0.0,5.5,default,POINT (70.95 20.75),47
13028,20.85,70.95,0.0,5.5,default,POINT (70.95 20.85),47
13029,20.95,70.95,0.0,5.5,default,POINT (70.95 20.95),47
13030,21.05,70.95,0.0,5.5,default,POINT (70.95 21.05),47
13031,21.15,70.95,0.0,5.5,default,POINT (70.95 21.15),47
13032,21.25,70.95,0.0,5.5,default,POINT (70.95 21.25),47
13354,20.45,71.05,0.0,5.0,default,POINT (71.05 20.45),47
13355,20.55,71.05,0.0,5.5,default,POINT (71.05 20.55),47
13356,20.65,71.05,0.0,5.5,default,POINT (71.05 20.65),47
13357,20.75,71.05,0.0,5.5,default,POINT (71.05 20.75),47
13358,20.85,71.05,0.0,5.5,default,POINT (71.05 20.85),47
13359,20.95,71.05,0.0,5.5,default,POINT (71.05 20.95),47
13360,21.05,71.05,0.0,5.5,default,POINT (71.05 21.05),47
13361,21.15,71.05,0.0,5.5,default,POINT (71.05 21.15),47
13362,21.25,71.05,0.0,5.5,default,POINT (71.05 21.25),47
13684,20.45,71.15,0.0,5.0,default,POINT (71.15000000000001 20.45),47
13685,20.55,71.15,0.0,5.5,default,POINT (71.15000000000001 20.55),47
13686,20.65,71.15,0.0,5.5,default,POINT (71.15000000000001 20.65),47
13687,20.75,71.15,0.0,5.5,default,POINT (71.15000000000001 20.75),47
13688,20.85,71.15,0.0,5.5,default,POINT (71.15000000000001 20.85),47
13689,20.95,71.15,0.0,5.5,default,POINT (71.15000000000001 20.95),47
13690,21.05,71.15,0.0,5.5,default,POINT (71.15000000000001 21.05),47
13691,21.15,71.15,0.0,5.5,default,POINT (71.15000000000001 21.15),47
14014,20.45,71.25,0.0,5.0,default,POINT (71.25 20.45),47
14015,20.55,71.25,0.0,5.0,default,POINT (71.25 20.55),47
14016,20.65,71.25,0.0,5.5,default,POINT (71.25 20.65),47
14017,20.75,71.25,0.0,5.5,default,POINT (71.25 20.75),47
14018,20.85,71.25,0.0,5.5,default,POINT (71.25 20.85),47
14019,20.95,71.25,0.0,5.5,default,POINT (71.25 20.95),47
14020,21.05,71.25,0.0,5.5,default,POINT (71.25 21.05),47
14021,21.15,71.25,0.0,5.5,default,POINT (71.25 21.15),47
14345,20.55,71.35,0.0,5.0,default,POINT (71.34999999999999 20.55),47
14346,20.65,71.35,0.0,5.5,default,POINT (71.34999999999999 20.65),47
14347,20.75,71.35,0.0,5.5,default,POINT (71.34999999999999 20.75),47
14348,20.85,71.35,0.0,5.5,default,POINT (71.34999999999999 20.85),47
14349,20.95,71.35,0.0,5.5,default,POINT (71.34999999999999 20.95),47
14350,21.05,71.35,0.0,5.5,default,POINT (71.34999999999999 21.05),47
14676,20.65,71.45,0.0,5.0,default,POINT (71.45 20.65),47
14677,20.75,71.45,0.0,5.5,default,POINT (71.45 20.75),47
14678,20.85,71.45,0.0,5.5,default,POINT (71.45 20.85),47
14679,20.95,71.45,0.0,5.5,default,POINT (71.45 20.95),47
12053,22.35,70.65,0.0,5.5,default,POINT (70.65000000000001 22.35),44
12054,22.45,70.65,0.0,5.5,default,POINT (70.65000000000001 22.45),44
12378,21.85,70.75,0.0,5.5,default,POINT (70.75 21.85),44
12379,21.95,70.75,0.0,5.5,default,POINT (70.75 21.95),44
12380,22.05,70.75,0.0,5.5,default,POINT (70.75 22.05),44
12381,22.15,70.75,0.0,5.5,default,POINT (70.75 22.15),44
12382,22.25,70.75,0.0,5.5,default,POINT (70.75 22.25),44
12383,22.35,70.75,0.0,5.5,default,POINT (70.75 22.35),44
12384,22.45,70.75,0.0,5.5,default,POINT (70.75 22.45),44
12707,21.75,70.85,0.0,5.5,default,POINT (70.84999999999999 21.75),44
12708,21.85,70.85,0.0,5.5,default,POINT (70.84999999999999 21.85),44
12709,21.95,70.85,0.0,5.5,default,POINT (70.84999999999999 21.95),44
12710,22.05,70.85,0.0,5.5,default,POINT (70.84999999999999 22.05),44
12711,22.15,70.85,0.0,5.5,default,POINT (70.84999999999999 22.15),44
12712,22.25,70.85,0.0,5.5,default,POINT (70.84999999999999 22.25),44
12713,22.35,70.85,0.0,5.5,default,POINT (70.84999999999999 22.35),44
12714,22.45,70.85,0.0,5.5,default,POINT (70.84999999999999 22.45),44
12715,22.55,70.85,0.0,5.5,default,POINT (70.84999999999999 22.55),44
13037,21.75,70.95,0.0,5.5,default,POINT (70.95 21.75),44
13038,21.85,70.95,0.0,5.5,default,POINT (70.95 21.85),44
13039,21.95,70.95,0.0,5.5,default,POINT (70.95 21.95),44
13040,22.05,70.95,0.0,5.5,default,POINT (70.95 22.05),44
13041,22.15,70.95,0.0,5.5,default,POINT (70.95 22.15),44
13042,22.25,70.95,0.0,5.5,default,POINT (70.95 22.25),44
13043,22.35,70.95,0.0,5.5,default,POINT (70.95 22.35),44
13044,22.45,70.95,0.0,5.5,default,POINT (70.95 22.45),44
13045,22.55,70.95,0.0,5.5,default,POINT (70.95 22.55),44
13367,21.75,71.05,0.0,5.5,default,POINT (71.05 21.75),44
13368,21.85,71.05,0.0,5.5,default,POINT (71.05 21.85),44
13369,21.95,71.05,0.0,5.5,default,POINT (71.05 21.95),44
13370,22.05,71.05,0.0,5.5,default,POINT (71.05 22.05),44
13371,22.15,71.05,0.0,5.5,default,POINT (71.05 22.15),44
13372,22.25,71.05,0.0,5.5,default,POINT (71.05 22.25),44
13373,22.35,71.05,0.0,5.5,default,POINT (71.05 22.35),44
13374,22.45,71.05,0.0,5.5,default,POINT (71.05 22.45),44
13375,22.55,71.05,0.0,5.5,default,POINT (71.05 22.55),44
13697,21.75,71.15,0.0,5.5,default,POINT (71.15000000000001 21.75),44
13698,21.85,71.15,0.0,5.5,default,POINT (71.15000000000001 21.85),44
13699,21.95,71.15,0.0,5.5,default,POINT (71.15000000000001 21.95),44
13700,22.05,71.15,0.0,5.5,default,POINT (71.15000000000001 22.05),44
13701,22.15,71.15,0.0,5.5,default,POINT (71.15000000000001 22.15),44
13702,22.25,71.15,0.0,5.5,default,POINT (71.15000000000001 22.25),44
13703,22.35,71.15,0.0,5.5,default,POINT (71.15000000000001 22.35),44
13704,22.45,71.15,0.0,5.5,default,POINT (71.15000000000001 22.45),44
13705,22.55,71.15,0.0,5.5,default,POINT (71.15000000000001 22.55),44
14028,21.85,71.25,0.0,5.5,default,POINT (71.25 21.85),44
14029,21.95,71.25,0.0,5.5,default,POINT (71.25 21.95),44
14030,22.05,71.25,0.0,5.5,default,POINT (71.25 22.05),44
14031,22.15,71.25,0.0,5.5,default,POINT (71.25 22.15),44
14032,22.25,71.25,0.0,5.5,default,POINT (71.25 22.25),44
14033,22.35,71.25,0.0,5.5,default,POINT (71.25 22.35),44
14034,22.45,71.25,0.0,5.5,default,POINT (71.25 22.45),44
14358,21.85,71.35,0.0,5.5,default,POINT (71.34999999999999 21.85),44
14359,21.95,71.35,0.0,5.5,default,POINT (71.34999999999999 21.95),44
14360,22.05,71.35,0.0,5.5,default,POINT (71.34999999999999 22.05),44
14361,22.15,71.35,0.0,5.5,default,POINT (71.34999999999999 22.15),44
14362,22.25,71.35,0.0,5.5,default,POINT (71.34999999999999 22.25),44
14363,22.35,71.35,0.0,5.5,default,POINT (71.34999999999999 22.35),44
14690,22.05,71.45,0.0,5.5,default,POINT (71.45 22.05),44
14691,22.15,71.45,0.0,5.5,default,POINT (71.45 22.15),44
14692,22.25,71.45,0.0,5.5,default,POINT (71.45 22.25),44
12423,26.35,70.75,0.0,5.5,default,POINT (70.75 26.35),187
12752,26.25,70.85,0.0,5.5,default,POINT (70.84999999999999 26.25),187
12753,26.35,70.85,0.0,5.5,default,POINT (70.84999999999999 26.35),187
13082,26.25,70.95,0.0,5.5,default,POINT (70.95 26.25),187
13083,26.35,70.95,0.0,5.5,default,POINT (70.95 26.35),187
13412,26.25,71.05,0.0,5.5,default,POINT (71.05 26.25),187
13413,26.35,71.05,0.0,5.5,default,POINT (71.05 26.35),187
13414,26.45,71.05,0.0,5.5,default,POINT (71.05 26.45),187
13742,26.25,71.15,0.0,5.5,default,POINT (71.15000000000001 26.25),187
13743,26.35,71.15,0.0,5.5,default,POINT (71.15000000000001 26.35),187
13744,26.45,71.15,0.0,5.5,default,POINT (71.15000000000001 26.45),187
13745,26.55,71.15,0.0,5.5,default,POINT (71.15000000000001 26.55),187
14073,26.35,71.25,0.0,5.5,default,POINT (71.25 26.35),187
14074,26.45,71.25,0.0,5.5,default,POINT (71.25 26.45),187
14075,26.55,71.25,0.0,5.5,default,POINT (71.25 26.55),187
14076,26.65,71.25,0.0,5.5,default,POINT (71.25 26.65),187
14077,26.75,71.25,0.0,5.5,default,POINT (71.25 26.75),187
14078,26.85,71.25,0.0,5.5,default,POINT (71.25 26.85),187
14079,26.95,71.25,0.0,5.5,default,POINT (71.25 26.95),187
14080,27.05,71.25,0.0,5.5,default,POINT (71.25 27.05),187
14403,26.35,71.35,0.0,5.5,default,POINT (71.34999999999999 26.35),187
14404,26.45,71.35,0.0,5.5,default,POINT (71.34999999999999 26.45),187
14405,26.55,71.35,0.0,5.5,default,POINT (71.34999999999999 26.55),187
14406,26.65,71.35,0.0,5.5,default,POINT (71.34999999999999 26.65),187
14407,26.75,71.35,0.0,5.5,default,POINT (71.34999999999999 26.75),187
14408,26.85,71.35,0.0,5.5,default,POINT (71.34999999999999 26.85),187
14409,26.95,71.35,0.0,5.5,default,POINT (71.34999999999999 26.95),187
14734,26.45,71.45,0.0,5.5,default,POINT (71.45 26.45),187
14735,26.55,71.45,0.0,5.5,default,POINT (71.45 26.55),187
14736,26.65,71.45,0.0,5.5,default,POINT (71.45 26.65),187
14737,26.75,71.45,0.0,5.5,default,POINT (71.45 26.75),187
14738,26.85,71.45,0.0,5.5,default,POINT (71.45 26.85),187
12434,27.45,70.75,0.0,5.5,default,POINT (70.75 27.45),185
12764,27.45,70.85,0.0,5.5,default,POINT (70.84999999999999 27.45),185
13093,27.35,70.95,0.0,5.5,default,POINT (70.95 27.35),185
13094,27.45,70.95,0.0,5.5,default,POINT (70.95 27.45),185
13095,27.55,70.95,0.0,5.5,default,POINT (70.95 27.55),185
13423,27.35,71.05,0.0,5.5,default,POINT (71.05 27.35),185
13424,27.45,71.05,0.0,5.5,default,POINT (71.05 27.45),185
13425,27.55,71.05,0.0,5.5,default,POINT (71.05 27.55),185
13752,27.25,71.15,0.0,5.5,default,POINT (71.15000000000001 27.25),185
13753,27.35,71.15,0.0,5.5,default,POINT (71.15000000000001 27.35),185
13754,27.45,71.15,0.0,5.5,default,POINT (71.15000000000001 27.45),185
13755,27.55,71.15,0.0,5.5,default,POINT (71.15000000000001 27.55),185
14081,27.15,71.25,0.0,5.5,default,POINT (71.25 27.15),185
14082,27.25,71.25,0.0,5.5,default,POINT (71.25 27.25),185
14083,27.35,71.25,0.0,5.5,default,POINT (71.25 27.35),185
14084,27.45,71.25,0.0,5.5,default,POINT (71.25 27.45),185
14085,27.55,71.25,0.0,5.5,default,POINT (71.25 27.55),185
14410,27.05,71.35,0.0,5.5,default,POINT (71.34999999999999 27.05),185
14411,27.15,71.35,0.0,5.5,default,POINT (71.34999999999999 27.15),185
14412,27.25,71.35,0.0,5.5,default,POINT (71.34999999999999 27.25),185
14413,27.35,71.35,0.0,5.5,default,POINT (71.34999999999999 27.35),185
14414,27.45,71.35,0.0,5.5,default,POINT (71.34999999999999 27.45),185
14739,26.95,71.45,0.0,5.5,default,POINT (71.45 26.95),185
14740,27.05,71.45,0.0,5.5,default,POINT (71.45 27.05),185
14741,27.15,71.45,0.0,5.5,default,POINT (71.45 27.15),185
14742,27.25,71.45,0.0,5.5,default,POINT (71.45 27.25),185
14743,27.35,71.45,0.0,5.5,default,POINT (71.45 27.35),185
15070,27.05,71.55,0.0,5.5,default,POINT (71.55 27.05),185
15071,27.15,71.55,0.0,5.5,default,POINT (71.55 27.15),185
15072,27.25,71.55,0.0,5.5,default,POINT (71.55 27.25),185
12397,23.75,70.75,0.0,5.5,default,POINT (70.75 23.75),28
12398,23.85,70.75,0.0,5.5,default,POINT (70.75 23.85),28
12399,23.95,70.75,0.0,5.5,default,POINT (70.75 23.95),28
12400,24.05,70.75,0.0,5.5,default,POINT (70.75 24.05),28
12726,23.65,70.85,0.0,5.5,default,POINT (70.84999999999999 23.65),28
12727,23.75,70.85,0.0,5.5,default,POINT (70.84999999999999 23.75),28
12728,23.85,70.85,0.0,5.5,default,POINT (70.84999999999999 23.85),28
12729,23.95,70.85,0.0,5.5,default,POINT (70.84999999999999 23.95),28
12730,24.05,70.85,0.0,5.5,default,POINT (70.84999999999999 24.05),28
12731,24.15,70.85,0.0,5.5,default,POINT (70.84999999999999 24.15),28
13055,23.55,70.95,0.0,5.5,default,POINT (70.95 23.55),28
13056,23.65,70.95,0.0,5.5,default,POINT (70.95 23.65),28
13057,23.75,70.95,0.0,5.5,default,POINT (70.95 23.75),28
13058,23.85,70.95,0.0,5.5,default,POINT (70.95 23.85),28
13059,23.95,70.95,0.0,5.5,default,POINT (70.95 23.95),28
13060,24.05,70.95,0.0,5.5,default,POINT (70.95 24.05),28
13061,24.15,70.95,0.0,5.5,default,POINT (70.95 24.15),28
13062,24.25,70.95,0.0,5.5,default,POINT (70.95 24.25),28
13385,23.55,71.05,0.0,5.5,default,POINT (71.05 23.55),28
13386,23.65,71.05,0.0,5.5,default,POINT (71.05 23.65),28
13387,23.75,71.05,0.0,5.5,default,POINT (71.05 23.75),28
13388,23.85,71.05,0.0,5.5,default,POINT (71.05 23.85),28
13389,23.95,71.05,0.0,5.5,default,POINT (71.05 23.95),28
13390,24.05,71.05,0.0,5.5,default,POINT (71.05 24.05),28
13391,24.15,71.05,0.0,5.5,default,POINT (71.05 24.15),28
13392,24.25,71.05,0.0,5.5,default,POINT (71.05 24.25),28
13715,23.55,71.15,0.0,5.5,default,POINT (71.15000000000001 23.55),28
13716,23.65,71.15,0.0,5.5,default,POINT (71.15000000000001 23.65),28
13717,23.75,71.15,0.0,5.5,default,POINT (71.15000000000001 23.75),28
13718,23.85,71.15,0.0,5.5,default,POINT (71.15000000000001 23.85),28
13719,23.95,71.15,0.0,5.5,default,POINT (71.15000000000001 23.95),28
13720,24.05,71.15,0.0,5.5,default,POINT (71.15000000000001 24.05),28
13721,24.15,71.15,0.0,5.5,default,POINT (71.15000000000001 24.15),28
13722,24.25,71.15,0.0,5.5,default,POINT (71.15000000000001 24.25),28
14045,23.55,71.25,0.0,5.5,default,POINT (71.25 23.55),28
14046,23.65,71.25,0.0,5.5,default,POINT (71.25 23.65),28
14047,23.75,71.25,0.0,5.5,default,POINT (71.25 23.75),28
14048,23.85,71.25,0.0,5.5,default,POINT (71.25 23.85),28
14049,23.95,71.25,0.0,5.5,default,POINT (71.25 23.95),28
14050,24.05,71.25,0.0,5.5,default,POINT (71.25 24.05),28
14051,24.15,71.25,0.0,5.5,default,POINT (71.25 24.15),28
14052,24.25,71.25,0.0,5.5,default,POINT (71.25 24.25),28
14375,23.55,71.35,0.0,5.5,default,POINT (71.34999999999999 23.55),28
14376,23.65,71.35,0.0,5.5,default,POINT (71.34999999999999 23.65),28
14377,23.75,71.35,0.0,5.5,default,POINT (71.34999999999999 23.75),28
14378,23.85,71.35,0.0,5.5,default,POINT (71.34999999999999 23.85),28
14379,23.95,71.35,0.0,5.5,default,POINT (71.34999999999999 23.95),28
14380,24.05,71.35,0.0,5.5,default,POINT (71.34999999999999 24.05),28
14381,24.15,71.35,0.0,5.5,default,POINT (71.34999999999999 24.15),28
14382,24.25,71.35,0.0,5.5,default,POINT (71.34999999999999 24.25),28
14705,23.55,71.45,0.0,5.5,default,POINT (71.45 23.55),28
14706,23.65,71.45,0.0,5.5,default,POINT (71.45 23.65),28
14707,23.75,71.45,0.0,5.5,default,POINT (71.45 23.75),28
14708,23.85,71.45,0.0,5.5,default,POINT (71.45 23.85),28
14709,23.95,71.45,0.0,5.5,default,POINT (71.45 23.95),28
14710,24.05,71.45,0.0,5.5,default,POINT (71.45 24.05),28
14711,24.15,71.45,0.0,5.5,default,POINT (71.45 24.15),28
14712,24.25,71.45,0.0,5.5,default,POINT (71.45 24.25),28
15036,23.65,71.55,0.0,5.5,default,POINT (71.55 23.65),28
15037,23.75,71.55,0.0,5.5,default,POINT (71.55 23.75),28
15038,23.85,71.55,0.0,5.5,default,POINT (71.55 23.85),28
15039,23.95,71.55,0.0,5.5,default,POINT (71.55 23.95),28
15040,24.05,71.55,0.0,5.5,default,POINT (71.55 24.05),28
15041,24.15,71.55,0.0,5.5,default,POINT (71.55 24.15),28
15367,23.75,71.65,0.0,5.5,default,POINT (71.65000000000001 23.75),28
15368,23.85,71.65,0.0,5.5,default,POINT (71.65000000000001 23.85),28
15369,23.95,71.65,0.0,5.5,default,POINT (71.65000000000001 23.95),28
15370,24.05,71.65,0.0,5.5,default,POINT (71.65000000000001 24.05),28
13692,21.25,71.15,0.0,5.5,default,POINT (71.15000000000001 21.25),46
14022,21.25,71.25,0.0,5.5,default,POINT (71.25 21.25),46
14344,20.45,71.35,0.0,5.0,default,POINT (71.34999999999999 20.45),46
14351,21.15,71.35,0.0,5.5,default,POINT (71.34999999999999 21.15),46
14352,21.25,71.35,0.0,5.5,default,POINT (71.34999999999999 21.25),46
14675,20.55,71.45,0.0,5.0,default,POINT (71.45 20.55),46
14680,21.05,71.45,0.0,5.5,default,POINT (71.45 21.05),46
14681,21.15,71.45,0.0,5.5,default,POINT (71.45 21.15),46
14682,21.25,71.45,0.0,5.5,default,POINT (71.45 21.25),46
15005,20.55,71.55,0.0,5.0,default,POINT (71.55 20.55),46
15006,20.65,71.55,0.0,5.0,default,POINT (71.55 20.65),46
15007,20.75,71.55,0.0,5.5,default,POINT (71.55 20.75),46
15008,20.85,71.55,0.0,5.5,default,POINT (71.55 20.85),46
15009,20.95,71.55,0.0,5.5,default,POINT (71.55 20.95),46
15010,21.05,71.55,0.0,5.5,default,POINT (71.55 21.05),46
15011,21.15,71.55,0.0,5.5,default,POINT (71.55 21.15),46
15012,21.25,71.55,0.0,5.5,default,POINT (71.55 21.25),46
15336,20.65,71.65,0.0,5.0,default,POINT (71.65000000000001 20.65),46
15337,20.75,71.65,0.0,5.0,default,POINT (71.65000000000001 20.75),46
15338,20.85,71.65,0.0,5.5,default,POINT (71.65000000000001 20.85),46
15339,20.95,71.65,0.0,5.5,default,POINT (71.65000000000001 20.95),46
15340,21.05,71.65,0.0,5.5,default,POINT (71.65000000000001 21.05),46
15341,21.15,71.65,0.0,5.5,default,POINT (71.65000000000001 21.15),46
15668,20.85,71.75,0.0,5.5,default,POINT (71.75 20.85),46
15669,20.95,71.75,0.0,5.5,default,POINT (71.75 20.95),46
13036,21.65,70.95,0.0,5.5,default,POINT (70.95 21.65),41
13365,21.55,71.05,0.0,5.5,default,POINT (71.05 21.55),41
13366,21.65,71.05,0.0,5.5,default,POINT (71.05 21.65),41
13695,21.55,71.15,0.0,5.5,default,POINT (71.15000000000001 21.55),41
13696,21.65,71.15,0.0,5.5,default,POINT (71.15000000000001 21.65),41
14025,21.55,71.25,0.0,5.5,default,POINT (71.25 21.55),41
14026,21.65,71.25,0.0,5.5,default,POINT (71.25 21.65),41
14027,21.75,71.25,0.0,5.5,default,POINT (71.25 21.75),41
14355,21.55,71.35,0.0,5.5,default,POINT (71.34999999999999 21.55),41
14356,21.65,71.35,0.0,5.5,default,POINT (71.34999999999999 21.65),41
14357,21.75,71.35,0.0,5.5,default,POINT (71.34999999999999 21.75),41
14685,21.55,71.45,0.0,5.5,default,POINT (71.45 21.55),41
14686,21.65,71.45,0.0,5.5,default,POINT (71.45 21.65),41
14687,21.75,71.45,0.0,5.5,default,POINT (71.45 21.75),41
14688,21.85,71.45,0.0,5.5,default,POINT (71.45 21.85),41
14689,21.95,71.45,0.0,5.5,default,POINT (71.45 21.95),41
15015,21.55,71.55,0.0,5.5,default,POINT (71.55 21.55),41
15016,21.65,71.55,0.0,5.5,default,POINT (71.55 21.65),41
15017,21.75,71.55,0.0,5.5,default,POINT (71.55 21.75),41
15018,21.85,71.55,0.0,5.5,default,POINT (71.55 21.85),41
15019,21.95,71.55,0.0,5.5,default,POINT (71.55 21.95),41
15020,22.05,71.55,0.0,5.5,default,POINT (71.55 22.05),41
15021,22.15,71.55,0.0,5.5,default,POINT (71.55 22.15),41
15022,22.25,71.55,0.0,5.5,default,POINT (71.55 22.25),41
15346,21.65,71.65,0.0,5.5,default,POINT (71.65000000000001 21.65),41
