latitude,longitude,elevation,timezone,config,geometry,index_right
14.65,77.65,0.0,5.5,default,POINT (77.65000000000001 14.65),261
14.75,77.65,0.0,5.5,default,POINT (77.65000000000001 14.75),261
14.85,77.65,0.0,5.5,default,POINT (77.65000000000001 14.85),261
14.95,77.65,0.0,5.5,default,POINT (77.65000000000001 14.95),261
15.05,77.65,0.0,5.5,default,POINT (77.65000000000001 15.05),261
14.35,77.75,0.0,5.5,default,POINT (77.75 14.35),261
14.45,77.75,0.0,5.5,default,POINT (77.75 14.45),261
14.55,77.75,0.0,5.5,default,POINT (77.75 14.55),261
14.65,77.75,0.0,5.5,default,POINT (77.75 14.65),261
14.75,77.75,0.0,5.5,default,POINT (77.75 14.75),261
14.85,77.75,0.0,5.5,default,POINT (77.75 14.85),261
14.95,77.75,0.0,5.5,default,POINT (77.75 14.95),261
15.05,77.75,0.0,5.5,default,POINT (77.75 15.05),261
14.35,77.85,0.0,5.5,default,POINT (77.84999999999999 14.35),261
14.45,77.85,0.0,5.5,default,POINT (77.84999999999999 14.45),261
14.55,77.85,0.0,5.5,default,POINT (77.84999999999999 14.55),261
14.65,77.85,0.0,5.5,default,POINT (77.84999999999999 14.65),261
14.75,77.85,0.0,5.5,default,POINT (77.84999999999999 14.75),261
14.85,77.85,0.0,5.5,default,POINT (77.84999999999999 14.85),261
14.95,77.85,0.0,5.5,default,POINT (77.84999999999999 14.95),261
15.05,77.85,0.0,5.5,default,POINT (77.84999999999999 15.05),261
14.45,77.95,0.0,5.5,default,POINT (77.95 14.45),261
14.55,77.95,0.0,5.5,default,POINT (77.95 14.55),261
14.65,77.95,0.0,5.5,default,POINT (77.95 14.65),261
14.75,77.95,0.0,5.5,default,POINT (77.95 14.75),261
14.85,77.95,0.0,5.5,default,POINT (77.95 14.85),261
14.95,77.95,0.0,5.5,default,POINT (77.95 14.95),261
14.65,78.05,0.0,5.5,default,POINT (78.05 14.65),261
14.75,78.05,0.0,5.5,default,POINT (78.05 14.75),261
8.95,77.25,0.0,5.5,default,POINT (77.25 8.949999999999999),107
8.65,77.35,0.0,5.5,default,POINT (77.34999999999999 8.65),107
8.75,77.35,0.0,5.5,default,POINT (77.34999999999999 8.75),107
8.85,77.35,0.0,5.5,default,POINT (77.34999999999999 8.85),107
8.95,77.35,0.0,5.5,default,POINT (77.34999999999999 8.949999999999999),107
9.05,77.35,0.0,5.5,default,POINT (77.34999999999999 9.050000000000001),107
9.15,77.35,0.0,5.5,default,POINT (77.34999999999999 9.15),107
8.55,77.45,0.0,5.5,default,POINT (77.45 8.550000000000001),107
8.65,77.45,0.0,5.5,default,POINT (77.45 8.65),107
8.75,77.45,0.0,5.5,default,POINT (77.45 8.75),107
8.85,77.45,0.0,5.5,default,POINT (77.45 8.85),107
8.95,77.45,0.0,5.5,default,POINT (77.45 8.949999999999999),107
9.05,77.45,0.0,5.5,default,POINT (77.45 9.050000000000001),107
9.15,77.45,0.0,5.5,default,POINT (77.45 9.15),107
9.25,77.45,0.0,5.5,default,POINT (77.45 9.25),107
8.55,77.55,0.0,5.5,default,POINT (77.55 8.550000000000001),107
8.65,77.55,0.0,5.5,default,POINT (77.55 8.65),107
8.75,77.55,0.0,5.5,default,POINT (77.55 8.75),107
8.85,77.55,0.0,5.5,default,POINT (77.55 8.85),107
8.95,77.55,0.0,5.5,default,POINT (77.55 8.949999999999999),107
9.05,77.55,0.0,5.5,default,POINT (77.55 9.050000000000001),107
9.15,77.55,0.0,5.5,default,POINT (77.55 9.15),107
9.25,77.55,0.0,5.5,default,POINT (77.55 9.25),107
8.55,77.65,0.0,5.5,default,POINT (77.65000000000001 8.550000000000001),107
8.65,77.65,0.0,5.5,default,POINT (77.65000000000001 8.65),107
8.75,77.65,0.0,5.5,default,POINT (77.65000000000001 8.75),107
8.85,77.65,0.0,5.5,default,POINT (77.65000000000001 8.85),107
8.95,77.65,0.0,5.5,default,POINT (77.65000000000001 8.949999999999999),107
9.05,77.65,0.0,5.5,default,POINT (77.65000000000001 9.050000000000001),107
9.15,77.65,0.0,5.5,default,POINT (77.65000000000001 9.15),107
9.25,77.65,0.0,5.5,default,POINT (77.65000000000001 9.25),107
9.35,77.65,0.0,5.5,default,POINT (77.65000000000001 9.35),107
8.55,77.75,0.0,5.5,default,POINT (77.75 8.550000000000001),107
8.65,77.75,0.0,5.5,default,POINT (77.75 8.65),107
8.75,77.75,0.0,5.5,default,POINT (77.75 8.75),107
8.85,77.75,0.0,5.5,default,POINT (77.75 8.85),107
8.95,77.75,0.0,5.5,default,POINT (77.75 8.949999999999999),107
9.05,77.75,0.0,5.5,default,POINT (77.75 9.050000000000001),107
9.15,77.75,0.0,5.5,default,POINT (77.75 9.15),107
9.25,77.75,0.0,5.5,default,POINT (77.75 9.25),107
9.35,77.75,0.0,5.5,default,POINT (77.75 9.35),107
8.55,77.85,0.0,5.5,default,POINT (77.84999999999999 8.550000000000001),107
8.65,77.85,0.0,5.5,default,POINT (77.84999999999999 8.65),107
8.75,77.85,0.0,5.5,default,POINT (77.84999999999999 8.75),107
8.85,77.85,0.0,5.5,default,POINT (77.84999999999999 8.85),107
8.95,77.85,0.0,5.5,default,POINT (77.84999999999999 8.949999999999999),107
9.05,77.85,0.0,5.5,default,POINT (77.84999999999999 9.050000000000001),107
9.15,77.85,0.0,5.5,default,POINT (77.84999999999999 9.15),107
9.25,77.85,0.0,5.5,default,POINT (77.84999999999999 9.25),107
8.55,77.95,0.0,5.5,default,POINT (77.95 8.550000000000001),107
8.65,77.95,0.0,5.5,default,POINT (77.95 8.65),107
8.75,77.95,0.0,5.5,default,POINT (77.95 8.75),107
8.85,77.95,0.0,5.5,default,POINT (77.95 8.85),107
8.95,77.95,0.0,5.5,default,POINT (77.95 8.949999999999999),107
9.05,77.95,0.0,5.5,default,POINT (77.95 9.050000000000001),107
9.15,77.95,0.0,5.5,default,POINT (77.95 9.15),107
9.25,77.95,0.0,5.5,default,POINT (77.95 9.25),107
8.65,78.05,0.0,5.5,default,POINT (78.05 8.65),107
8.75,78.05,0.0,5.5,default,POINT (78.05 8.75),107
8.85,78.05,0.0,5.5,default,POINT (78.05 8.85),107
8.95,78.05,0.0,5.5,default,POINT (78.05 8.949999999999999),107
9.05,78.05,0.0,5.5,default,POINT (78.05 9.050000000000001),107
9.15,78.05,0.0,5.5,default,POINT (78.05 9.15),107
8.95,78.15,0.0,5.5,default,POINT (78.15000000000001 8.949999999999999),107
10.85,77.25,0.0,5.5,default,POINT (77.25 10.85),100
10.95,77.25,0.0,5.5,default,POINT (77.25 10.95),100
11.05,77.25,0.0,5.5,default,POINT (77.25 11.05),100
11.15,77.25,0.0,5.5,default,POINT (77.25 11.15),100
10.75,77.35,0.0,5.5,default,POINT (77.34999999999999 10.75),100
10.85,77.35,0.0,5.5,default,POINT (77.34999999999999 10.85),100
10.95,77.35,0.0,5.5,default,POINT (77.34999999999999 10.95),100
11.05,77.35,0.0,5.5,default,POINT (77.34999999999999 11.05),100
11.15,77.35,0.0,5.5,default,POINT (77.34999999999999 11.15),100
11.25,77.35,0.0,5.5,default,POINT (77.34999999999999 11.25),100
10.65,77.45,0.0,5.5,default,POINT (77.45 10.65),100
10.75,77.45,0.0,5.5,default,POINT (77.45 10.75),100
10.85,77.45,0.0,5.5,default,POINT (77.45 10.85),100
10.95,77.45,0.0,5.5,default,POINT (77.45 10.95),100
11.05,77.45,0.0,5.5,default,POINT (77.45 11.05),100
11.15,77.45,0.0,5.5,default,POINT (77.45 11.15),100
11.25,77.45,0.0,5.5,default,POINT (77.45 11.25),100
11.35,77.45,0.0,5.5,default,POINT (77.45 11.35),100
10.55,77.55,0.0,5.5,default,POINT (77.55 10.55),100
10.65,77.55,0.0,5.5,default,POINT (77.55 10.65),100
10.75,77.55,0.0,5.5,default,POINT (77.55 10.75),100
10.85,77.55,0.0,5.5,default,POINT (77.55 10.85),100
10.95,77.55,0.0,5.5,default,POINT (77.55 10.95),100
11.05,77.55,0.0,5.5,default,POINT (77.55 11.05),100
11.15,77.55,0.0,5.5,default,POINT (77.55 11.15),100
11.25,77.55,0.0,5.5,default,POINT (77.55 11.25),100
11.35,77.55,0.0,5.5,default,POINT (77.55 11.35),100
10.55,77.65,0.0,5.5,default,POINT (77.65000000000001 10.55),100
10.65,77.65,0.0,5.5,default,POINT (77.65000000000001 10.65),100
10.75,77.65,0.0,5.5,default,POINT (77.65000000000001 10.75),100
10.85,77.65,0.0,5.5,default,POINT (77.65000000000001 10.85),100
10.95,77.65,0.0,5.5,default,POINT (77.65000000000001 10.95),100
11.05,77.65,0.0,5.5,default,POINT (77.65000000000001 11.05),100
11.15,77.65,0.0,5.5,default,POINT (77.65000000000001 11.15),100
11.25,77.65,0.0,5.5,default,POINT (77.65000000000001 11.25),100
11.35,77.65,0.0,5.5,default,POINT (77.65000000000001 11.35),100
10.55,77.75,0.0,5.5,default,POINT (77.75 10.55),100
10.65,77.75,0.0,5.5,default,POINT (77.75 10.65),100
10.75,77.75,0.0,5.5,default,POINT (77.75 10.75),100
10.85,77.75,0.0,5.5,default,POINT (77.75 10.85),100
10.95,77.75,0.0,5.5,default,POINT (77.75 10.95),100
11.05,77.75,0.0,5.5,default,POINT (77.75 11.05),100
11.15,77.75,0.0,5.5,default,POINT (77.75 11.15),100
11.25,77.75,0.0,5.5,default,POINT (77.75 11.25),100
11.35,77.75,0.0,5.5,default,POINT (77.75 11.35),100
10.65,77.85,0.0,5.5,default,POINT (77.84999999999999 10.65),100
10.75,77.85,0.0,5.5,default,POINT (77.84999999999999 10.75),100
10.85,77.85,0.0,5.5,default,POINT (77.84999999999999 10.85),100
10.95,77.85,0.0,5.5,default,POINT (77.84999999999999 10.95),100
11.05,77.85,0.0,5.5,default,POINT (77.84999999999999 11.05),100
11.15,77.85,0.0,5.5,default,POINT (77.84999999999999 11.15),100
11.25,77.85,0.0,5.5,default,POINT (77.84999999999999 11.25),100
11.35,77.85,0.0,5.5,default,POINT (77.84999999999999 11.35),100
10.65,77.95,0.0,5.5,default,POINT (77.95 10.65),100
10.75,77.95,0.0,5.5,default,POINT (77.95 10.75),100
10.85,77.95,0.0,5.5,default,POINT (77.95 10.85),100
10.95,77.95,0.0,5.5,default,POINT (77.95 10.95),100
11.05,77.95,0.0,5.5,default,POINT (77.95 11.05),100
11.15,77.95,0.0,5.5,default,POINT (77.95 11.15),100
11.25,77.95,0.0,5.5,default,POINT (77.95 11.25),100
10.75,78.05,0.0,5.5,default,POINT (78.05 10.75),100
10.85,78.05,0.0,5.5,default,POINT (78.05 10.85),100
10.95,78.05,0.0,5.5,default,POINT (78.05 10.95),100
11.05,78.05,0.0,5.5,default,POINT (78.05 11.05),100
11.15,78.05,0.0,5.5,default,POINT (78.05 11.15),100
25.35,77.25,0.0,5.5,default,POINT (77.25 25.35),146
25.45,77.25,0.0,5.5,default,POINT (77.25 25.45),146
25.55,77.25,0.0,5.5,default,POINT (77.25 25.55),146
25.65,77.25,0.0,5.5,default,POINT (77.25 25.65),146
25.75,77.25,0.0,5.5,default,POINT (77.25 25.75),146
25.25,77.35,0.0,5.5,default,POINT (77.34999999999999 25.25),146
25.35,77.35,0.0,5.5,default,POINT (77.34999999999999 25.35),146
25.45,77.35,0.0,5.5,default,POINT (77.34999999999999 25.45),146
25.55,77.35,0.0,5.5,default,POINT (77.34999999999999 25.55),146
25.65,77.35,0.0,5.5,default,POINT (77.34999999999999 25.65),146
25.75,77.35,0.0,5.5,default,POINT (77.34999999999999 25.75),146
25.85,77.35,0.0,5.5,default,POINT (77.34999999999999 25.85),146
25.15,77.45,0.0,5.5,default,POINT (77.45 25.15),146
25.25,77.45,0.0,5.5,default,POINT (77.45 25.25),146
25.35,77.45,0.0,5.5,default,POINT (77.45 25.35),146
25.45,77.45,0.0,5.5,default,POINT (77.45 25.45),146
25.55,77.45,0.0,5.5,default,POINT (77.45 25.55),146
25.65,77.45,0.0,5.5,default,POINT (77.45 25.65),146
25.75,77.45,0.0,5.5,default,POINT (77.45 25.75),146
25.85,77.45,0.0,5.5,default,POINT (77.45 25.85),146
25.15,77.55,0.0,5.5,default,POINT (77.55 25.15),146
25.25,77.55,0.0,5.5,default,POINT (77.55 25.25),146
25.35,77.55,0.0,5.5,default,POINT (77.55 25.35),146
25.45,77.55,0.0,5.5,default,POINT (77.55 25.45),146
25.55,77.55,0.0,5.5,default,POINT (77.55 25.55),146
25.65,77.55,0.0,5.5,default,POINT (77.55 25.65),146
25.75,77.55,0.0,5.5,default,POINT (77.55 25.75),146
25.85,77.55,0.0,5.5,default,POINT (77.55 25.85),146
25.15,77.65,0.0,5.5,default,POINT (77.65000000000001 25.15),146
25.25,77.65,0.0,5.5,default,POINT (77.65000000000001 25.25),146
25.35,77.65,0.0,5.5,default,POINT (77.65000000000001 25.35),146
25.45,77.65,0.0,5.5,default,POINT (77.65000000000001 25.45),146
25.55,77.65,0.0,5.5,default,POINT (77.65000000000001 25.55),146
25.65,77.65,0.0,5.5,default,POINT (77.65000000000001 25.65),146
25.75,77.65,0.0,5.5,default,POINT (77.65000000000001 25.75),146
25.85,77.65,0.0,5.5,default,POINT (77.65000000000001 25.85),146
25.95,77.65,0.0,5.5,default,POINT (77.65000000000001 25.95),146
25.15,77.75,0.0,5.5,default,POINT (77.75 25.15),146
25.25,77.75,0.0,5.5,default,POINT (77.75 25.25),146
25.35,77.75,0.0,5.5,default,POINT (77.75 25.35),146
25.45,77.75,0.0,5.5,default,POINT (77.75 25.45),146
25.55,77.75,0.0,5.5,default,POINT (77.75 25.55),146
25.65,77.75,0.0,5.5,default,POINT (77.75 25.65),146
25.75,77.75,0.0,5.5,default,POINT (77.75 25.75),146
25.85,77.75,0.0,5.5,default,POINT (77.75 25.85),146
25.95,77.75,0.0,5.5,default,POINT (77.75 25.95),146
25.15,77.85,0.0,5.5,default,POINT (77.84999999999999 25.15),146
25.25,77.85,0.0,5.5,default,POINT (77.84999999999999 25.25),146
25.35,77.85,0.0,5.5,default,POINT (77.84999999999999 25.35),146
25.45,77.85,0.0,5.5,default,POINT (77.84999999999999 25.45),146
25.55,77.85,0.0,5.5,default,POINT (77.84999999999999 25.55),146
25.65,77.85,0.0,5.5,default,POINT (77.84999999999999 25.65),146
25.75,77.85,0.0,5.5,default,POINT (77.84999999999999 25.75),146
25.85,77.85,0.0,5.5,default,POINT (77.84999999999999 25.85),146
25.15,77.95,0.0,5.5,default,POINT (77.95 25.15),146
25.25,77.95,0.0,5.5,default,POINT (77.95 25.25),146
25.35,77.95,0.0,5.5,default,POINT (77.95 25.35),146
25.45,77.95,0.0,5.5,default,POINT (77.95 25.45),146
25.55,77.95,0.0,5.5,default,POINT (77.95 25.55),146
25.65,77.95,0.0,5.5,default,POINT (77.95 25.65),146
25.75,77.95,0.0,5.5,default,POINT (77.95 25.75),146
25.85,77.95,0.0,5.5,default,POINT (77.95 25.85),146
25.25,78.05,0.0,5.5,default,POINT (78.05 25.25),146
25.35,78.05,0.0,5.5,default,POINT (78.05 25.35),146
25.45,78.05,0.0,5.5,default,POINT (78.05 25.45),146
25.55,78.05,0.0,5.5,default,POINT (78.05 25.55),146
25.65,78.05,0.0,5.5,default,POINT (78.05 25.65),146
25.75,78.05,0.0,5.5,default,POINT (78.05 25.75),146
25.45,78.15,0.0,5.5,default,POINT (78.15000000000001 25.45),146
25.55,78.15,0.0,5.5,default,POINT (78.15000000000001 25.55),146
27.25,77.25,0.0,5.5,default,POINT (77.25 27.25),241
27.35,77.25,0.0,5.5,default,POINT (77.25 27.35),241
27.45,77.25,0.0,5.5,default,POINT (77.25 27.45),241
27.55,77.25,0.0,5.5,default,POINT (77.25 27.55),241
27.05,77.35,0.0,5.5,default,POINT (77.34999999999999 27.05),241
27.15,77.35,0.0,5.5,default,POINT (77.34999999999999 27.15),241
27.25,77.35,0.0,5.5,default,POINT (77.34999999999999 27.25),241
27.35,77.35,0.0,5.5,default,POINT (77.34999999999999 27.35),241
27.45,77.35,0.0,5.5,default,POINT (77.34999999999999 27.45),241
27.55,77.35,0.0,5.5,default,POINT (77.34999999999999 27.55),241
27.65,77.35,0.0,5.5,default,POINT (77.34999999999999 27.65),241
27.05,77.45,0.0,5.5,default,POINT (77.45 27.05),241
27.15,77.45,0.0,5.5,default,POINT (77.45 27.15),241
27.25,77.45,0.0,5.5,default,POINT (77.45 27.25),241
27.35,77.45,0.0,5.5,default,POINT (77.45 27.35),241
27.45,77.45,0.0,5.5,default,POINT (77.45 27.45),241
27.55,77.45,0.0,5.5,default,POINT (77.45 27.55),241
27.65,77.45,0.0,5.5,default,POINT (77.45 27.65),241
27.75,77.45,0.0,5.5,default,POINT (77.45 27.75),241
26.95,77.55,0.0,5.5,default,POINT (77.55 26.95),241
27.05,77.55,0.0,5.5,default,POINT (77.55 27.05),241
27.15,77.55,0.0,5.5,default,POINT (77.55 27.15),241
27.25,77.55,0.0,5.5,default,POINT (77.55 27.25),241
27.35,77.55,0.0,5.5,default,POINT (77.55 27.35),241
27.45,77.55,0.0,5.5,default,POINT (77.55 27.45),241
27.55,77.55,0.0,5.5,default,POINT (77.55 27.55),241
27.65,77.55,0.0,5.5,default,POINT (77.55 27.65),241
27.75,77.55,0.0,5.5,default,POINT (77.55 27.75),241
26.95,77.65,0.0,5.5,default,POINT (77.65000000000001 26.95),241
27.05,77.65,0.0,5.5,default,POINT (77.65000000000001 27.05),241
27.15,77.65,0.0,5.5,default,POINT (77.65000000000001 27.15),241
27.25,77.65,0.0,5.5,default,POINT (77.65000000000001 27.25),241
27.35,77.65,0.0,5.5,default,POINT (77.65000000000001 27.35),241
27.45,77.65,0.0,5.5,default,POINT (77.65000000000001 27.45),241
27.55,77.65,0.0,5.5,default,POINT (77.65000000000001 27.55),241
27.65,77.65,0.0,5.5,default,POINT (77.65000000000001 27.65),241
27.75,77.65,0.0,5.5,default,POINT (77.65000000000001 27.75),241
26.95,77.75,0.0,5.5,default,POINT (77.75 26.95),241
27.05,77.75,0.0,5.5,default,POINT (77.75 27.05),241
27.15,77.75,0.0,5.5,default,POINT (77.75 27.15),241
27.25,77.75,0.0,5.5,default,POINT (77.75 27.25),241
27.35,77.75,0.0,5.5,default,POINT (77.75 27.35),241
27.45,77.75,0.0,5.5,default,POINT (77.75 27.45),241
27.55,77.75,0.0,5.5,default,POINT (77.75 27.55),241
27.65,77.75,0.0,5.5,default,POINT (77.75 27.65),241
27.75,77.75,0.0,5.5,default,POINT (77.75 27.75),241
27.05,77.85,0.0,5.5,default,POINT (77.84999999999999 27.05),241
27.15,77.85,0.0,5.5,default,POINT (77.84999999999999 27.15),241
27.25,77.85,0.0,5.5,default,POINT (77.84999999999999 27.25),241
27.35,77.85,0.0,5.5,default,POINT (77.84999999999999 27.35),241
27.45,77.85,0.0,5.5,default,POINT (77.84999999999999 27.45),241
27.55,77.85,0.0,5.5,default,POINT (77.84999999999999 27.55),241
27.65,77.85,0.0,5.5,default,POINT (77.84999999999999 27.65),241
27.75,77.85,0.0,5.5,default,POINT (77.84999999999999 27.75),241
27.05,77.95,0.0,5.5,default,POINT (77.95 27.05),241
27.15,77.95,0.0,5.5,default,POINT (77.95 27.15),241
27.25,77.95,0.0,5.5,default,POINT (77.95 27.25),241
27.35,77.95,0.0,5.5,default,POINT (77.95 27.35),241
27.45,77.95,0.0,5.5,default,POINT (77.95 27.45),241
27.55,77.95,0.0,5.5,default,POINT (77.95 27.55),241
27.65,77.95,0.0,5.5,default,POINT (77.95 27.65),241
27.75,77.95,0.0,5.5,default,POINT (77.95 27.75),241
27.15,78.05,0.0,5.5,default,POINT (78.05 27.15),241
27.25,78.05,0.0,5.5,default,POINT (78.05 27.25),241
27.35,78.05,0.0,5.5,default,POINT (78.05 27.35),241
27.45,78.05,0.0,5.5,default,POINT (78.05 27.45),241
27.55,78.05,0.0,5.5,default,POINT (78.05 27.55),241
27.65,78.05,0.0,5.5,default,POINT (78.05 27.65),241
27.25,78.15,0.0,5.5,default,POINT (78.15000000000001 27.25),241
27.35,78.15,0.0,5.5,default,POINT (78.15000000000001 27.35),241
27.45,78.15,0.0,5.5,default,POINT (78.15000000000001 27.45),241
27.55,78.15,0.0,5.5,default,POINT (78.15000000000001 27.55),241
27.25,77.35,0.0,5.5,default,POINT (77.34999999999999 27.25),145
27.35,77.35,0.0,5.5,default,POINT (77.34999999999999 27.35),145
27.45,77.35,0.0,5.5,default,POINT (77.34999999999999 27.45),145
27.55,77.35,0.0,5.5,default,POINT (77.34999999999999 27.55),145
27.15,77.45,0.0,5.5,default,POINT (77.45 27.15),145
27.25,77.45,0.0,5.5,default,POINT (77.45 27.25),145
27.35,77.45,0.0,5.5,default,POINT (77.45 27.35),145
27.45,77.45,0.0,5.5,default,POINT (77.45 27.45),145
27.55,77.45,0.0,5.5,default,POINT (77.45 27.55),145
27.65,77.45,0.0,5.5,default,POINT (77.45 27.65),145
27.05,77.55,0.0,5.5,default,POINT (77.55 27.05),145
27.15,77.55,0.0,5.5,default,POINT (77.55 27.15),145
27.25,77.55,0.0,5.5,default,POINT (77.55 27.25),145
27.35,77.55,0.0,5.5,default,POINT (77.55 27.35),145
27.45,77.55,0.0,5.5,default,POINT (77.55 27.45),145
27.55,77.55,0.0,5.5,default,POINT (77.55 27.55),145
27.65,77.55,0.0,5.5,default,POINT (77.55 27.65),145
27.75,77.55,0.0,5.5,default,POINT (77.55 27.75),145
27.05,77.65,0.0,5.5,default,POINT (77.65000000000001 27.05),145
27.15,77.65,0.0,5.5,default,POINT (77.65000000000001 27.15),145
27.25,77.65,0.0,5.5,default,POINT (77.65000000000001 27.25),145
27.35,77.65,0.0,5.5,default,POINT (77.65000000000001 27.35),145
27.45,77.65,0.0,5.5,default,POINT (77.65000000000001 27.45),145
27.55,77.65,0.0,5.5,default,POINT (77.65000000000001 27.55),145
27.65,77.65,0.0,5.5,default,POINT (77.65000000000001 27.65),145
27.75,77.65,0.0,5.5,default,POINT (77.65000000000001 27.75),145
26.95,77.75,0.0,5.5,default,POINT (77.75 26.95),145
27.05,77.75,0.0,5.5,default,POINT (77.75 27.05),145
27.15,77.75,0.0,5.5,default,POINT (77.75 27.15),145
27.25,77.75,0.0,5.5,default,POINT (77.75 27.25),145
27.35,77.75,0.0,5.5,default,POINT (77.75 27.35),145
27.45,77.75,0.0,5.5,default,POINT (77.75 27.45),145
27.55,77.75,0.0,5.5,default,POINT (77.75 27.55),145
27.65,77.75,0.0,5.5,default,POINT (77.75 27.65),145
27.75,77.75,0.0,5.5,default,POINT (77.75 27.75),145
26.95,77.85,0.0,5.5,default,POINT (77.84999999999999 26.95),145
27.05,77.85,0.0,5.5,default,POINT (77.84999999999999 27.05),145
27.15,77.85,0.0,5.5,default,POINT (77.84999999999999 27.15),145
27.25,77.85,0.0,5.5,default,POINT (77.84999999999999 27.25),145
27.35,77.85,0.0,5.5,default,POINT (77.84999999999999 27.35),145
27.45,77.85,0.0,5.5,default,POINT (77.84999999999999 27.45),145
27.55,77.85,0.0,5.5,default,POINT (77.84999999999999 27.55),145
27.65,77.85,0.0,5.5,default,POINT (77.84999999999999 27.65),145
27.75,77.85,0.0,5.5,default,POINT (77.84999999999999 27.75),145
27.05,77.95,0.0,5.5,default,POINT (77.95 27.05),145
27.15,77.95,0.0,5.5,default,POINT (77.95 27.15),145
27.25,77.95,0.0,5.5,default,POINT (77.95 27.25),145
27.35,77.95,0.0,5.5,default,POINT (77.95 27.35),145
27.45,77.95,0.0,5.5,default,POINT (77.95 27.45),145
27.55,77.95,0.0,5.5,default,POINT (77.95 27.55),145
27.65,77.95,0.0,5.5,default,POINT (77.95 27.65),145
27.75,77.95,0.0,5.5,default,POINT (77.95 27.75),145
27.05,78.05,0.0,5.5,default,POINT (78.05 27.05),145
27.15,78.05,0.0,5.5,default,POINT (78.05 27.15),145
27.25,78.05,0.0,5.5,default,POINT (78.05 27.25),145
27.35,78.05,0.0,5.5,default,POINT (78.05 27.35),145
27.45,78.05,0.0,5.5,default,POINT (78.05 27.45),145
27.55,78.05,0.0,5.5,default,POINT (78.05 27.55),145
27.65,78.05,0.0,5.5,default,POINT (78.05 27.65),145
27.75,78.05,0.0,5.5,default,POINT (78.05 27.75),145
27.15,78.15,0.0,5.5,default,POINT (78.15000000000001 27.15),145
27.25,78.15,0.0,5.5,default,POINT (78.15000000000001 27.25),145
27.35,78.15,0.0,5.5,default,POINT (78.15000000000001 27.35),145
27.45,78.15,0.0,5.5,default,POINT (78.15000000000001 27.45),145
27.55,78.15,0.0,5.5,default,POINT (78.15000000000001 27.55),145
27.65,78.15,0.0,5.5,default,POINT (78.15000000000001 27.65),145
27.25,78.25,0.0,5.5,default,POINT (78.25 27.25),145
27.35,78.25,0.0,5.5,default,POINT (78.25 27.35),145
27.45,78.25,0.0,5.5,default,POINT (78.25 27.45),145
27.55,78.25,0.0,5.5,default,POINT (78.25 27.55),145
8.75,77.45,0.0,5.5,default,POINT (77.45 8.75),103
8.85,77.45,0.0,5.5,default,POINT (77.45 8.85),103
8.95,77.45,0.0,5.5,default,POINT (77.45 8.949999999999999),103
9.05,77.45,0.0,5.5,default,POINT (77.45 9.050000000000001),103
9.15,77.45,0.0,5.5,default,POINT (77.45 9.15),103
8.65,77.55,0.0,5.5,default,POINT (77.55 8.65),103
8.75,77.55,0.0,5.5,default,POINT (77.55 8.75),103
8.85,77.55,0.0,5.5,default,POINT (77.55 8.85),103
8.95,77.55,0.0,5.5,default,POINT (77.55 8.949999999999999),103
9.05,77.55,0.0,5.5,default,POINT (77.55 9.050000000000001),103
9.15,77.55,0.0,5.5,default,POINT (77.55 9.15),103
9.25,77.55,0.0,5.5,default,POINT (77.55 9.25),103
8.55,77.65,0.0,5.5,default,POINT (77.65000000000001 8.550000000000001),103
8.65,77.65,0.0,5.5,default,POINT (77.65000000000001 8.65),103
8.75,77.65,0.0,5.5,default,POINT (77.65000000000001 8.75),103
8.85,77.65,0.0,5.5,default,POINT (77.65000000000001 8.85),103
8.95,77.65,0.0,5.5,default,POINT (77.65000000000001 8.949999999999999),103
9.05,77.65,0.0,5.5,default,POINT (77.65000000000001 9.050000000000001),103
9.15,77.65,0.0,5.5,default,POINT (77.65000000000001 9.15),103
9.25,77.65,0.0,5.5,default,POINT (77.65000000000001 9.25),103
8.55,77.75,0.0,5.5,default,POINT (77.75 8.550000000000001),103
8.65,77.75,0.0,5.5,default,POINT (77.75 8.65),103
8.75,77.75,0.0,5.5,default,POINT (77.75 8.75),103
8.85,77.75,0.0,5.5,default,POINT (77.75 8.85),103
8.95,77.75,0.0,5.5,default,POINT (77.75 8.949999999999999),103
9.05,77.75,0.0,5.5,default,POINT (77.75 9.050000000000001),103
9.15,77.75,0.0,5.5,default,POINT (77.75 9.15),103
9.25,77.75,0.0,5.5,default,POINT (77.75 9.25),103
9.35,77.75,0.0,5.5,default,POINT (77.75 9.35),103
8.55,77.85,0.0,5.5,default,POINT (77.84999999999999 8.550000000000001),103
8.65,77.85,0.0,5.5,default,POINT (77.84999999999999 8.65),103
8.75,77.85,0.0,5.5,default,POINT (77.84999999999999 8.75),103
8.85,77.85,0.0,5.5,default,POINT (77.84999999999999 8.85),103
8.95,77.85,0.0,5.5,default,POINT (77.84999999999999 8.949999999999999),103
9.05,77.85,0.0,5.5,default,POINT (77.84999999999999 9.050000000000001),103
9.15,77.85,0.0,5.5,default,POINT (77.84999999999999 9.15),103
9.25,77.85,0.0,5.5,default,POINT (77.84999999999999 9.25),103
9.35,77.85,0.0,5.5,default,POINT (77.84999999999999 9.35),103
8.55,77.95,0.0,5.5,default,POINT (77.95 8.550000000000001),103
8.65,77.95,0.0,5.5,default,POINT (77.95 8.65),103
8.75,77.95,0.0,5.5,default,POINT (77.95 8.75),103
8.85,77.95,0.0,5.5,default,POINT (77.95 8.85),103
