gid,latitude,longitude,elevation,timezone,config
45703,21.35,80.85,0,5.5,default
50665,22.55,82.35,0,5.5,default
18010,24.05,72.45,0,5.5,default
35495,23.55,77.75,0,5.5,default
39483,26.35,78.95,0,5.5,default
39774,22.45,79.05,0,5.5,default
24927,22.75,74.55,0,5.5,default
26249,22.95,74.95,0,5.5,default
37832,26.25,78.45,0,5.5,default
53639,22.95,83.25,0,5.5,default
33513,23.35,77.15,0,5.5,default
40455,24.55,79.25,0,5.5,default
27564,22.45,75.35,0,5.5,default
7430,22.05,69.25,0,5.5,default
37165,25.55,78.25,0,5.5,default
23575,19.55,74.15,0,5.5,default
8440,24.05,69.55,0,5.5,default
50969,19.95,82.45,0,5.5,default
27248,23.85,75.25,0,5.5,default
32851,23.15,76.95,0,5.5,default
31151,18.15,76.45,0,5.5,default
24561,19.15,74.45,0,5.5,default
46384,23.45,81.05,0,5.5,default
25890,20.05,74.85,0,5.5,default
37774,20.45,78.45,0,5.5,default
15033,23.35,71.55,0,5.5,default
28171,17.15,75.55,0,5.5,default
27879,20.95,75.45,0,5.5,default
32522,23.25,76.85,0,5.5,default
33175,22.55,77.05,0,5.5,default
19320,23.05,72.85,0,5.5,default
40750,21.05,79.35,0,5.5,default
26564,21.45,75.05,0,5.5,default
32846,22.65,76.95,0,5.5,default
17677,23.75,72.35,0,5.5,default
18992,23.25,72.75,0,5.5,default
23231,18.15,74.05,0,5.5,default
39430,21.05,78.95,0,5.5,default
33160,21.05,77.05,0,5.5,default
46694,21.45,81.15,0,5.5,default
22885,16.55,73.95,0,5.5,default
33845,23.55,77.25,0,5.5,default
28839,17.95,75.75,0,5.5,default
23917,20.75,74.25,0,5.5,default
37783,21.35,78.45,0,5.5,default
16345,22.55,71.95,0,5.5,default
26902,22.25,75.15,0,5.5,default
23243,19.35,74.05,0,5.5,default
14713,24.35,71.45,0,5.5,default
26864,18.45,75.15,0,5.5,default
32174,21.45,76.75,0,5.5,default
48325,19.55,81.65,0,5.5,default
25582,22.25,74.75,0,5.5,default
48019,21.95,81.55,0,5.5,default
24234,19.45,74.35,0,5.5,default
44735,23.55,80.55,0,5.5,default
50679,23.95,82.35,0,5.5,default
47338,19.85,81.35,0,5.5,default
50023,24.35,82.15,0,5.5,default
43068,21.85,80.05,0,5.5,default
39481,26.15,78.95,0,5.5,default
24889,18.95,74.55,0,5.5,default
41406,20.65,79.55,0,5.5,default
32190,23.05,76.75,0,5.5,default
49360,24.05,81.95,0,5.5,default
13037,21.75,70.95,0,5.5,default
32495,20.55,76.85,0,5.5,default
37117,20.75,78.25,0,5.5,default
19643,22.35,72.95,0,5.5,default
39431,21.15,78.95,0,5.5,default
16365,24.55,71.95,0,5.5,default
27221,21.15,75.25,0,5.5,default
38824,26.45,78.75,0,5.5,default
23220,17.05,74.05,0,5.5,default
42431,24.15,79.85,0,5.5,default
25900,21.05,74.85,0,5.5,default
13359,20.95,71.05,0,5.5,default
12725,23.55,70.85,0,5.5,default
8760,23.05,69.65,0,5.5,default
40777,23.75,79.35,0,5.5,default
18012,24.25,72.45,0,5.5,default
16662,21.25,72.05,0,5.5,default
27841,17.15,75.45,0,5.5,default
14361,22.15,71.35,0,5.5,default
34841,24.15,77.55,0,5.5,default
27252,24.25,75.25,0,5.5,default
19311,22.15,72.85,0,5.5,default
22582,19.25,73.85,0,5.5,default
30154,17.45,76.15,0,5.5,default
31867,23.75,76.65,0,5.5,default
25217,18.75,74.65,0,5.5,default
47017,20.75,81.25,0,5.5,default
16688,23.85,72.05,0,5.5,default
42106,24.65,79.75,0,5.5,default
35800,21.05,77.85,0,5.5,default
26243,22.35,74.95,0,5.5,default
38779,21.95,78.75,0,5.5,default
34856,25.65,77.55,0,5.5,default
18985,22.55,72.75,0,5.5,default
44073,23.35,80.35,0,5.5,default
48351,22.15,81.65,0,5.5,default
36493,24.35,78.05,0,5.5,default
26575,22.55,75.05,0,5.5,default
15035,23.55,71.55,0,5.5,default
26917,23.75,75.15,0,5.5,default
14698,22.85,71.45,0,5.5,default
35840,25.05,77.85,0,5.5,default
51339,23.95,82.55,0,5.5,default
41766,23.65,79.65,0,5.5,default
