,gid,latitude,longitude,elevation,offshore,wrf_region,config
43525,67272,24.136063,82.185974,403,0,0,default
83895,646651,20.42926,80.11193,226,0,1,default
88763,660377,20.843895,79.43256,310,0,1,default
7939,12378,22.126151999999998,80.41373,625,0,0,default
37755,57475,23.785164,77.34182,497,0,0,default
88404,659443,20.816292,79.01904,257,0,1,default
6499,10161,22.04403,80.59095,570,0,0,default
2403,3934,21.824837,71.759224,32,0,0,default
47129,75916,24.459114000000003,74.860664,490,0,0,default
35971,54601,23.677001999999998,80.0002,463,0,0,default
54485,121254,26.088364000000002,78.90731,160,0,0,default
45072,70619,24.270767000000003,71.61154,48,0,0,default
82502,642911,20.318504,77.27633,440,0,1,default
67775,596830,18.871560000000002,77.68985,345,0,1,default
47971,78237,24.53975,77.75535,471,0,0,default
97878,681517,21.477448000000003,70.06917,27,0,1,default
76777,626720,19.819115,78.84181,226,0,1,default
63021,577439,18.227493,80.99805500000001,128,0,1,default
26936,41111,23.189178,75.51049,486,0,0,default
84320,648254,20.484612,73.52505500000001,410,0,1,default
57655,541177,16.875725,75.238235,630,0,1,default
84019,647364,20.45694,74.20442,552,0,1,default
62582,575570,18.171364,74.08627,630,0,1,default
12797,19752,22.399498,79.35037,671,0,0,default
65741,589814,18.647804,73.08199,24,0,1,default
85978,652885,20.622902,75.17916,275,0,1,default
64063,582313,18.395737,77.069565,625,0,1,default
29935,45529,23.35199,74.68344,354,0,0,default
63238,578846,18.283585000000002,73.99766,1081,0,1,default
83835,646591,20.42926,78.339676,291,0,1,default
90198,664054,20.95427,79.166725,328,0,1,default
15972,24775,22.590529999999998,74.50622,375,0,0,default
96062,677211,21.33995,82.32725,329,0,1,default
20557,31747,22.835747,83.45609,615,0,0,default
33199,50273,23.514595,83.48563,712,0,0,default
91162,666640,21.037003,73.64321,183,0,1,default
50379,87110,24.86177,77.19413,457,0,0,default
2445,3988,21.824837,73.354256,53,0,0,default
16403,25479,22.617798,73.41333,77,0,0,default
99135,683789,21.532417000000002,81.145744,328,0,1,default
73518,616878,19.513153,77.21725,471,0,1,default
46117,73053,24.351523999999998,77.843956,468,0,0,default
77259,628360,19.874679999999998,74.38164499999999,514,0,1,default
86085,652992,20.622902,78.339676,263,0,1,default
39319,59878,23.866226,82.65858,369,0,0,default
54505,121945,26.114876000000002,77.430435,211,0,0,default
89393,662137,20.899094,77.01049,259,0,1,default
80616,637513,20.152214,78.635056,315,0,1,default
80055,635781,20.096748,80.90944,375,0,1,default
53305,110066,25.689766,76.75107,250,0,0,default
52038,96060,25.182953,78.90731,278,0,0,default
20417,31607,22.835747,79.32084,428,0,0,default
59426,556901,17.496536,73.73182,678,0,1,default
72310,612620,19.373886,81.67742,597,0,1,default
89444,662188,20.899094,78.5169,285,0,1,default
94033,673165,21.229858,73.76136,96,0,1,default
26185,39890,23.134872,83.21979,597,0,0,default
16271,25074,22.590529999999998,83.33794,553,0,0,default
34621,52461,23.595825,82.45181,736,0,0,default
80274,636586,20.124489,77.98523,313,0,1,default
15542,24072,22.563254999999998,75.62865,552,0,0,default
49601,83509,24.727692,80.26604,383,0,0,default
97497,680635,21.449959,71.98910500000001,40,0,1,default
1974,3242,21.797417000000003,73.20656600000001,25,0,0,default
36316,55217,23.704048,76.30801,425,0,0,default
3817,6151,21.907073999999998,71.582,83,0,0,default
50065,85660,24.808151000000002,78.139336,347,0,0,default
71654,610661,19.318146,75.651764,445,0,1,default
78125,630380,19.930229999999998,81.027596,382,0,1,default
96176,677829,21.367455,72.75708,9,0,1,default
44562,69399,24.216904,79.35037,472,0,0,default
