,gid,latitude,longitude,elevation,offshore,wrf_region,config
39913,713021,24.199286999999998,88.5892,22,0,1,default
27091,645021,20.373894,85.812675,23,0,1,default
13007,91124,24.995697,86.32123,101,0,0,default
19024,138507,26.696907,85.11019,69,0,0,default
32306,679144,21.394966,83.74505,179,0,1,default
22417,612661,19.373886,82.88846,655,0,1,default
26423,641299,20.2631,83.36106,216,0,1,default
24937,631404,19.957993,84.71979,123,0,1,default
33637,687854,21.642273,88.73689,5,0,1,default
19175,140741,26.776040000000002,85.43510400000001,75,0,0,default
14667,102163,25.396599,84.07638,72,0,0,default
2238,14807,22.208206,86.49846,187,0,0,default
32958,683905,21.532417000000002,84.5721,303,0,1,default
24529,628703,19.874679999999998,84.51302,173,0,1,default
18910,137008,26.644104,84.60805500000001,74,0,0,default
7499,56217,23.731094,83.95823,360,0,0,default
30212,664211,20.95427,83.80412,128,0,1,default
3923,28073,22.69957,84.37175,420,0,0,default
1778,11825,22.098770000000002,85.96678,410,0,0,default
15665,109576,25.66314,84.16499,63,0,0,default
24352,627763,19.8469,83.21337,452,0,1,default
9192,67333,24.136063,83.98776,197,0,0,default
38014,704904,23.361373999999998,88.73689,15,0,1,default
1795,11842,22.098770000000002,86.46892,133,0,0,default
27550,647776,20.45694,86.373886,8,0,1,default
13305,93285,25.075974,84.48991,86,0,0,default
3145,21477,22.45411,86.52799,119,0,0,default
17369,123724,26.167907999999997,86.20308,50,0,0,default
13562,94786,25.12947,85.05112,74,0,0,default
11242,79997,24.593475,85.96678,279,0,0,default
42297,725027,25.43251,87.23048,31,0,1,default
36529,699350,22.790726,87.1714,93,0,1,default
21661,605649,19.150818,82.41585500000001,579,0,1,default
11383,80766,24.620338,86.79383,209,0,0,default
19970,572604,18.059074,82.17956,840,0,1,default
36648,699660,22.817947,88.5892,5,0,1,default
28627,654964,20.678176999999998,82.41585500000001,521,0,1,default
41115,719793,24.897842,87.4077,150,0,1,default
3698,25896,22.617798,85.73048399999999,276,0,0,default
20530,587576,18.56382,82.47493,834,0,1,default
6033,45138,23.324875,85.021576,693,0,0,default
20565,588425,18.591827,82.41585500000001,844,0,1,default
19013,138496,26.696907,84.78528,71,0,0,default
2034,13972,22.180854999999998,83.72193,317,0,0,default
30776,667894,21.064567999999998,83.30198,192,0,1,default
40033,713539,24.253159,88.41197,20,0,1,default
25071,632301,19.985756,84.63117,88,0,1,default
38608,707492,23.632263000000002,87.79169,37,0,1,default
27153,645846,20.40158,83.272446,198,0,1,default
16268,114811,25.849358,85.58279399999999,49,0,0,default
4004,28154,22.69957,86.7643,136,0,0,default
29535,659683,20.816292,86.10805,17,0,1,default
6168,45919,23.35199,86.20308,246,0,0,default
24161,626041,19.791320000000002,85.19238,11,0,1,default
5583,41458,23.189178,85.76002,242,0,0,default
23546,621568,19.652298000000002,84.74932,45,0,1,default
2045,13983,22.180854999999998,84.046844,246,0,0,default
41786,722975,25.218933,88.53013,29,0,1,default
13103,91841,25.022469,85.61233,72,0,0,default
1612,11030,22.071410999999998,84.37175,306,0,0,default
6969,51869,23.568756,86.852905,158,0,0,default
23523,621545,19.652298000000002,84.06996,624,0,1,default
1453,9613,22.016655,86.29169499999999,812,0,0,default
37226,701973,23.062767,87.26001,73,0,1,default
20442,585866,18.507812,82.12048,257,0,1,default
30242,664241,20.95427,84.69025,275,0,1,default
39491,711404,24.037537,87.26001,103,0,1,default
18757,134839,26.564873,86.20308,73,0,0,default
5859,43672,23.270607000000002,85.49418,586,0,0,default
26964,644131,20.346199,86.43296,7,0,1,default
1729,11776,22.098770000000002,84.51944,366,0,0,default
37919,704611,23.334259,87.82123,33,0,1,default
20982,596994,18.871560000000002,82.53400400000001,585,0,1,default
26878,644045,20.346199,83.89273,563,0,1,default
33258,685836,21.587349,85.45822,633,0,1,default
31373,671675,21.174782,84.98562,262,0,1,default
19606,151815,27.170906,84.22407,100,0,0,default
35262,694636,22.299682999999998,87.1714,63,0,1,default
40688,717158,24.629623000000002,86.96464,180,0,1,default
4729,34773,22.944595,85.287415,606,0,0,default
26548,642189,20.290802,82.79984,313,0,1,default
20242,580798,18.339668,82.06141,307,0,1,default
13213,92572,25.049232,85.316956,69,0,0,default
6729,50340,23.514595,85.46464499999999,756,0,0,default
7583,56301,23.731094,86.43938399999999,174,0,0,default
27462,647688,20.45694,83.77458,227,0,1,default
25640,635918,20.096748,84.956085,172,0,1,default
8146,60657,23.893234,83.781006,416,0,0,default
20008,574201,18.115226999999997,81.64788,137,0,1,default
15678,109591,25.66314,84.60805500000001,56,0,0,default
40798,717713,24.683327,87.8803,25,0,1,default
17803,127395,26.300385,85.19881,57,0,0,default
37086,701445,23.0084,87.14186,84,0,1,default
5783,42950,23.243470000000002,86.05539,493,0,0,default
23555,621577,19.652298000000002,85.01516,44,0,1,default
34709,692553,22.080887,87.55539,5,0,1,default
25796,636840,20.124489,85.48776,48,0,1,default
18244,131074,26.432709000000003,84.43083,71,0,0,default
2920,19962,22.399498,85.55325,338,0,0,default
39396,710913,23.983574,88.23475,18,0,1,default
25658,635936,20.096748,85.48776,41,0,1,default
