gid,latitude,longitude,elevation,timezone,config
54974,24.45,83.65,0,5.5,default
54975,24.55,83.65,0,5.5,default
54976,24.65,83.65,0,5.5,default
54977,24.75,83.65,0,5.5,default
54978,24.85,83.65,0,5.5,default
54979,24.95,83.65,0,5.5,default
54980,25.05,83.65,0,5.5,default
54981,25.15,83.65,0,5.5,default
54982,25.25,83.65,0,5.5,default
54983,25.35,83.65,0,5.5,default
55250,19.05,83.75,0,5.5,default
55251,19.15,83.75,0,5.5,default
55252,19.25,83.75,0,5.5,default
55253,19.35,83.75,0,5.5,default
55254,19.45,83.75,0,5.5,default
55255,19.55,83.75,0,5.5,default
55256,19.65,83.75,0,5.5,default
55257,19.75,83.75,0,5.5,default
55258,19.85,83.75,0,5.5,default
55259,19.95,83.75,0,5.5,default
55260,20.05,83.75,0,5.5,default
55261,20.15,83.75,0,5.5,default
55262,20.25,83.75,0,5.5,default
55263,20.35,83.75,0,5.5,default
55264,20.45,83.75,0,5.5,default
55265,20.55,83.75,0,5.5,default
55266,20.65,83.75,0,5.5,default
55267,20.75,83.75,0,5.5,default
55268,20.85,83.75,0,5.5,default
55269,20.95,83.75,0,5.5,default
55270,21.05,83.75,0,5.5,default
55271,21.15,83.75,0,5.5,default
55272,21.25,83.75,0,5.5,default
55273,21.35,83.75,0,5.5,default
55274,21.45,83.75,0,5.5,default
55275,21.55,83.75,0,5.5,default
55276,21.65,83.75,0,5.5,default
55277,21.75,83.75,0,5.5,default
55278,21.85,83.75,0,5.5,default
55279,21.95,83.75,0,5.5,default
55280,22.05,83.75,0,5.5,default
55281,22.15,83.75,0,5.5,default
55297,23.75,83.75,0,5.5,default
55298,23.85,83.75,0,5.5,default
55299,23.95,83.75,0,5.5,default
55300,24.05,83.75,0,5.5,default
55301,24.15,83.75,0,5.5,default
55302,24.25,83.75,0,5.5,default
55303,24.35,83.75,0,5.5,default
55304,24.45,83.75,0,5.5,default
55305,24.55,83.75,0,5.5,default
55306,24.65,83.75,0,5.5,default
55307,24.75,83.75,0,5.5,default
55308,24.85,83.75,0,5.5,default
55309,24.95,83.75,0,5.5,default
55310,25.05,83.75,0,5.5,default
55311,25.15,83.75,0,5.5,default
55312,25.25,83.75,0,5.5,default
55313,25.35,83.75,0,5.5,default
55578,18.85,83.85,0,5.5,default
55579,18.95,83.85,0,5.5,default
55580,19.05,83.85,0,5.5,default
55581,19.15,83.85,0,5.5,default
55582,19.25,83.85,0,5.5,default
55583,19.35,83.85,0,5.5,default
55584,19.45,83.85,0,5.5,default
55585,19.55,83.85,0,5.5,default
55586,19.65,83.85,0,5.5,default
55587,19.75,83.85,0,5.5,default
55588,19.85,83.85,0,5.5,default
55589,19.95,83.85,0,5.5,default
55590,20.05,83.85,0,5.5,default
55591,20.15,83.85,0,5.5,default
55592,20.25,83.85,0,5.5,default
55593,20.35,83.85,0,5.5,default
55594,20.45,83.85,0,5.5,default
55595,20.55,83.85,0,5.5,default
55596,20.65,83.85,0,5.5,default
55597,20.75,83.85,0,5.5,default
55598,20.85,83.85,0,5.5,default
55599,20.95,83.85,0,5.5,default
55600,21.05,83.85,0,5.5,default
55601,21.15,83.85,0,5.5,default
55602,21.25,83.85,0,5.5,default
55603,21.35,83.85,0,5.5,default
55604,21.45,83.85,0,5.5,default
55605,21.55,83.85,0,5.5,default
55606,21.65,83.85,0,5.5,default
55607,21.75,83.85,0,5.5,default
55608,21.85,83.85,0,5.5,default
55609,21.95,83.85,0,5.5,default
55610,22.05,83.85,0,5.5,default
55611,22.15,83.85,0,5.5,default
55612,22.25,83.85,0,5.5,default
55626,23.65,83.85,0,5.5,default
55627,23.75,83.85,0,5.5,default
55628,23.85,83.85,0,5.5,default
55629,23.95,83.85,0,5.5,default
55630,24.05,83.85,0,5.5,default
55631,24.15,83.85,0,5.5,default
55632,24.25,83.85,0,5.5,default
55633,24.35,83.85,0,5.5,default
55634,24.45,83.85,0,5.5,default
55635,24.55,83.85,0,5.5,default
55636,24.65,83.85,0,5.5,default
55637,24.75,83.85,0,5.5,default
55638,24.85,83.85,0,5.5,default
55639,24.95,83.85,0,5.5,default
55640,25.05,83.85,0,5.5,default
55641,25.15,83.85,0,5.5,default
55642,25.25,83.85,0,5.5,default
55643,25.35,83.85,0,5.5,default
55644,25.45,83.85,0,5.5,default
55908,18.85,83.95,0,5.5,default
55909,18.95,83.95,0,5.5,default
55910,19.05,83.95,0,5.5,default
55911,19.15,83.95,0,5.5,default
55912,19.25,83.95,0,5.5,default
55913,19.35,83.95,0,5.5,default
55914,19.45,83.95,0,5.5,default
55915,19.55,83.95,0,5.5,default
55916,19.65,83.95,0,5.5,default
55917,19.75,83.95,0,5.5,default
55918,19.85,83.95,0,5.5,default
55919,19.95,83.95,0,5.5,default
55920,20.05,83.95,0,5.5,default
55921,20.15,83.95,0,5.5,default
55922,20.25,83.95,0,5.5,default
55923,20.35,83.95,0,5.5,default
55924,20.45,83.95,0,5.5,default
