gid,latitude,longitude,elevation,timezone,config
27461,12.15,75.35,0,5.5,default
27462,12.25,75.35,0,5.5,default
27463,12.35,75.35,0,5.5,default
27464,12.45,75.35,0,5.5,default
27465,12.55,75.35,0,5.5,default
27466,12.65,75.35,0,5.5,default
27467,12.75,75.35,0,5.5,default
27468,12.85,75.35,0,5.5,default
27469,12.95,75.35,0,5.5,default
27470,13.05,75.35,0,5.5,default
27471,13.15,75.35,0,5.5,default
27472,13.25,75.35,0,5.5,default
27473,13.35,75.35,0,5.5,default
27474,13.45,75.35,0,5.5,default
27475,13.55,75.35,0,5.5,default
27476,13.65,75.35,0,5.5,default
27477,13.75,75.35,0,5.5,default
27478,13.85,75.35,0,5.5,default
27479,13.95,75.35,0,5.5,default
27480,14.05,75.35,0,5.5,default
27481,14.15,75.35,0,5.5,default
27482,14.25,75.35,0,5.5,default
27483,14.35,75.35,0,5.5,default
27484,14.45,75.35,0,5.5,default
27485,14.55,75.35,0,5.5,default
27486,14.65,75.35,0,5.5,default
27487,14.75,75.35,0,5.5,default
27488,14.85,75.35,0,5.5,default
27489,14.95,75.35,0,5.5,default
27490,15.05,75.35,0,5.5,default
27491,15.15,75.35,0,5.5,default
27492,15.25,75.35,0,5.5,default
27493,15.35,75.35,0,5.5,default
27494,15.45,75.35,0,5.5,default
27495,15.55,75.35,0,5.5,default
27496,15.65,75.35,0,5.5,default
27497,15.75,75.35,0,5.5,default
27498,15.85,75.35,0,5.5,default
27499,15.95,75.35,0,5.5,default
27500,16.05,75.35,0,5.5,default
27501,16.15,75.35,0,5.5,default
27502,16.25,75.35,0,5.5,default
27503,16.35,75.35,0,5.5,default
27504,16.45,75.35,0,5.5,default
27505,16.55,75.35,0,5.5,default
27506,16.65,75.35,0,5.5,default
27507,16.75,75.35,0,5.5,default
27508,16.85,75.35,0,5.5,default
27509,16.95,75.35,0,5.5,default
27788,11.85,75.45,0,5.5,default
27789,11.95,75.45,0,5.5,default
27790,12.05,75.45,0,5.5,default
27791,12.15,75.45,0,5.5,default
27792,12.25,75.45,0,5.5,default
27793,12.35,75.45,0,5.5,default
27794,12.45,75.45,0,5.5,default
27795,12.55,75.45,0,5.5,default
27796,12.65,75.45,0,5.5,default
27797,12.75,75.45,0,5.5,default
27798,12.85,75.45,0,5.5,default
27799,12.95,75.45,0,5.5,default
27800,13.05,75.45,0,5.5,default
27801,13.15,75.45,0,5.5,default
27802,13.25,75.45,0,5.5,default
27803,13.35,75.45,0,5.5,default
27804,13.45,75.45,0,5.5,default
27805,13.55,75.45,0,5.5,default
27806,13.65,75.45,0,5.5,default
27807,13.75,75.45,0,5.5,default
27808,13.85,75.45,0,5.5,default
27809,13.95,75.45,0,5.5,default
27810,14.05,75.45,0,5.5,default
27811,14.15,75.45,0,5.5,default
27812,14.25,75.45,0,5.5,default
27813,14.35,75.45,0,5.5,default
27814,14.45,75.45,0,5.5,default
27815,14.55,75.45,0,5.5,default
27816,14.65,75.45,0,5.5,default
27817,14.75,75.45,0,5.5,default
27818,14.85,75.45,0,5.5,default
27819,14.95,75.45,0,5.5,default
27820,15.05,75.45,0,5.5,default
27821,15.15,75.45,0,5.5,default
27822,15.25,75.45,0,5.5,default
27823,15.35,75.45,0,5.5,default
27824,15.45,75.45,0,5.5,default
27825,15.55,75.45,0,5.5,default
27826,15.65,75.45,0,5.5,default
27827,15.75,75.45,0,5.5,default
27828,15.85,75.45,0,5.5,default
27829,15.95,75.45,0,5.5,default
27830,16.05,75.45,0,5.5,default
27831,16.15,75.45,0,5.5,default
27832,16.25,75.45,0,5.5,default
27833,16.35,75.45,0,5.5,default
27834,16.45,75.45,0,5.5,default
27835,16.55,75.45,0,5.5,default
27836,16.65,75.45,0,5.5,default
27837,16.75,75.45,0,5.5,default
27838,16.85,75.45,0,5.5,default
27839,16.95,75.45,0,5.5,default
28117,11.75,75.55,0,5.5,default
28118,11.85,75.55,0,5.5,default
