gid,latitude,longitude,elevation,timezone,config
83380,27.05,92.25,0,5.5,default
83381,27.15,92.25,0,5.5,default
83382,27.25,92.25,0,5.5,default
83383,27.35,92.25,0,5.5,default
83384,27.45,92.25,0,5.5,default
83385,27.55,92.25,0,5.5,default
83386,27.65,92.25,0,5.5,default
83387,27.75,92.25,0,5.5,default
83388,27.85,92.25,0,5.5,default
83674,23.45,92.35,0,5.5,default
83675,23.55,92.35,0,5.5,default
83676,23.65,92.35,0,5.5,default
83677,23.75,92.35,0,5.5,default
83678,23.85,92.35,0,5.5,default
83679,23.95,92.35,0,5.5,default
83680,24.05,92.35,0,5.5,default
83681,24.15,92.35,0,5.5,default
83682,24.25,92.35,0,5.5,default
83683,24.35,92.35,0,5.5,default
83684,24.45,92.35,0,5.5,default
83685,24.55,92.35,0,5.5,default
83686,24.65,92.35,0,5.5,default
83687,24.75,92.35,0,5.5,default
83688,24.85,92.35,0,5.5,default
83691,25.15,92.35,0,5.5,default
83692,25.25,92.35,0,5.5,default
83693,25.35,92.35,0,5.5,default
83694,25.45,92.35,0,5.5,default
83695,25.55,92.35,0,5.5,default
83696,25.65,92.35,0,5.5,default
83697,25.75,92.35,0,5.5,default
83698,25.85,92.35,0,5.5,default
83699,25.95,92.35,0,5.5,default
83700,26.05,92.35,0,5.5,default
83701,26.15,92.35,0,5.5,default
83702,26.25,92.35,0,5.5,default
83703,26.35,92.35,0,5.5,default
83704,26.45,92.35,0,5.5,default
83705,26.55,92.35,0,5.5,default
83706,26.65,92.35,0,5.5,default
83707,26.75,92.35,0,5.5,default
83708,26.85,92.35,0,5.5,default
83709,26.95,92.35,0,5.5,default
83710,27.05,92.35,0,5.5,default
83711,27.15,92.35,0,5.5,default
83712,27.25,92.35,0,5.5,default
83713,27.35,92.35,0,5.5,default
83714,27.45,92.35,0,5.5,default
83715,27.55,92.35,0,5.5,default
83716,27.65,92.35,0,5.5,default
83717,27.75,92.35,0,5.5,default
83999,22.95,92.45,0,5.5,default
84000,23.05,92.45,0,5.5,default
84001,23.15,92.45,0,5.5,default
84002,23.25,92.45,0,5.5,default
84003,23.35,92.45,0,5.5,default
84004,23.45,92.45,0,5.5,default
84005,23.55,92.45,0,5.5,default
84006,23.65,92.45,0,5.5,default
84007,23.75,92.45,0,5.5,default
84008,23.85,92.45,0,5.5,default
84009,23.95,92.45,0,5.5,default
84010,24.05,92.45,0,5.5,default
84011,24.15,92.45,0,5.5,default
84012,24.25,92.45,0,5.5,default
84013,24.35,92.45,0,5.5,default
84014,24.45,92.45,0,5.5,default
84015,24.55,92.45,0,5.5,default
84016,24.65,92.45,0,5.5,default
84017,24.75,92.45,0,5.5,default
84018,24.85,92.45,0,5.5,default
