gid,latitude,longitude,elevation,timezone,config
12374,21.45,70.75,0,5.5,default
12375,21.55,70.75,0,5.5,default
12376,21.65,70.75,0,5.5,default
12377,21.75,70.75,0,5.5,default
12378,21.85,70.75,0,5.5,default
12379,21.95,70.75,0,5.5,default
12380,22.05,70.75,0,5.5,default
12381,22.15,70.75,0,5.5,default
12382,22.25,70.75,0,5.5,default
12383,22.35,70.75,0,5.5,default
12384,22.45,70.75,0,5.5,default
12385,22.55,70.75,0,5.5,default
12386,22.65,70.75,0,5.5,default
12387,22.75,70.75,0,5.5,default
12388,22.85,70.75,0,5.5,default
12389,22.95,70.75,0,5.5,default
12390,23.05,70.75,0,5.5,default
12391,23.15,70.75,0,5.5,default
12392,23.25,70.75,0,5.5,default
12393,23.35,70.75,0,5.5,default
12394,23.45,70.75,0,5.5,default
12395,23.55,70.75,0,5.5,default
12396,23.65,70.75,0,5.5,default
12397,23.75,70.75,0,5.5,default
12398,23.85,70.75,0,5.5,default
12399,23.95,70.75,0,5.5,default
12400,24.05,70.75,0,5.5,default
12401,24.15,70.75,0,5.5,default
12698,20.85,70.85,0,5.5,default
12700,21.05,70.85,0,5.5,default
12701,21.15,70.85,0,5.5,default
12702,21.25,70.85,0,5.5,default
12703,21.35,70.85,0,5.5,default
12704,21.45,70.85,0,5.5,default
12705,21.55,70.85,0,5.5,default
12706,21.65,70.85,0,5.5,default
12707,21.75,70.85,0,5.5,default
12708,21.85,70.85,0,5.5,default
12709,21.95,70.85,0,5.5,default
12710,22.05,70.85,0,5.5,default
12711,22.15,70.85,0,5.5,default
12712,22.25,70.85,0,5.5,default
12713,22.35,70.85,0,5.5,default
12714,22.45,70.85,0,5.5,default
12715,22.55,70.85,0,5.5,default
12716,22.65,70.85,0,5.5,default
12717,22.75,70.85,0,5.5,default
12718,22.85,70.85,0,5.5,default
12719,22.95,70.85,0,5.5,default
12720,23.05,70.85,0,5.5,default
12721,23.15,70.85,0,5.5,default
12722,23.25,70.85,0,5.5,default
12723,23.35,70.85,0,5.5,default
12724,23.45,70.85,0,5.5,default
12725,23.55,70.85,0,5.5,default
12726,23.65,70.85,0,5.5,default
12727,23.75,70.85,0,5.5,default
12728,23.85,70.85,0,5.5,default
12729,23.95,70.85,0,5.5,default
12730,24.05,70.85,0,5.5,default
12731,24.15,70.85,0,5.5,default
13027,20.75,70.95,0,5.5,default
13028,20.85,70.95,0,5.5,default
13029,20.95,70.95,0,5.5,default
13030,21.05,70.95,0,5.5,default
13031,21.15,70.95,0,5.5,default
13032,21.25,70.95,0,5.5,default
13033,21.35,70.95,0,5.5,default
13034,21.45,70.95,0,5.5,default
13035,21.55,70.95,0,5.5,default
13036,21.65,70.95,0,5.5,default
13037,21.75,70.95,0,5.5,default
13038,21.85,70.95,0,5.5,default
13039,21.95,70.95,0,5.5,default
13040,22.05,70.95,0,5.5,default
13041,22.15,70.95,0,5.5,default
13042,22.25,70.95,0,5.5,default
13043,22.35,70.95,0,5.5,default
13044,22.45,70.95,0,5.5,default
13045,22.55,70.95,0,5.5,default
13046,22.65,70.95,0,5.5,default
13047,22.75,70.95,0,5.5,default
13048,22.85,70.95,0,5.5,default
13049,22.95,70.95,0,5.5,default
13050,23.05,70.95,0,5.5,default
13051,23.15,70.95,0,5.5,default
13052,23.25,70.95,0,5.5,default
13053,23.35,70.95,0,5.5,default
13054,23.45,70.95,0,5.5,default
13055,23.55,70.95,0,5.5,default
13056,23.65,70.95,0,5.5,default
13057,23.75,70.95,0,5.5,default
13058,23.85,70.95,0,5.5,default
13059,23.95,70.95,0,5.5,default
13060,24.05,70.95,0,5.5,default
13061,24.15,70.95,0,5.5,default
13062,24.25,70.95,0,5.5,default
13357,20.75,71.05,0,5.5,default
13358,20.85,71.05,0,5.5,default
13359,20.95,71.05,0,5.5,default
13360,21.05,71.05,0,5.5,default
13361,21.15,71.05,0,5.5,default
13362,21.25,71.05,0,5.5,default
13363,21.35,71.05,0,5.5,default
13364,21.45,71.05,0,5.5,default
13365,21.55,71.05,0,5.5,default
13366,21.65,71.05,0,5.5,default
13367,21.75,71.05,0,5.5,default
13368,21.85,71.05,0,5.5,default
13369,21.95,71.05,0,5.5,default
13370,22.05,71.05,0,5.5,default
13371,22.15,71.05,0,5.5,default
13372,22.25,71.05,0,5.5,default
13373,22.35,71.05,0,5.5,default
13374,22.45,71.05,0,5.5,default
13375,22.55,71.05,0,5.5,default
13376,22.65,71.05,0,5.5,default
13377,22.75,71.05,0,5.5,default
13378,22.85,71.05,0,5.5,default
13379,22.95,71.05,0,5.5,default
13380,23.05,71.05,0,5.5,default
13381,23.15,71.05,0,5.5,default
13382,23.25,71.05,0,5.5,default
13383,23.35,71.05,0,5.5,default
13384,23.45,71.05,0,5.5,default
13385,23.55,71.05,0,5.5,default
13386,23.65,71.05,0,5.5,default
13387,23.75,71.05,0,5.5,default
13388,23.85,71.05,0,5.5,default
13389,23.95,71.05,0,5.5,default
13390,24.05,71.05,0,5.5,default
13391,24.15,71.05,0,5.5,default
13392,24.25,71.05,0,5.5,default
13394,24.45,71.05,0,5.5,default
13395,24.55,71.05,0,5.5,default
13688,20.85,71.15,0,5.5,default
13689,20.95,71.15,0,5.5,default
13690,21.05,71.15,0,5.5,default
13691,21.15,71.15,0,5.5,default
13692,21.25,71.15,0,5.5,default
13693,21.35,71.15,0,5.5,default
13694,21.45,71.15,0,5.5,default
13695,21.55,71.15,0,5.5,default
13696,21.65,71.15,0,5.5,default
13697,21.75,71.15,0,5.5,default
13698,21.85,71.15,0,5.5,default
13699,21.95,71.15,0,5.5,default
13700,22.05,71.15,0,5.5,default
13701,22.15,71.15,0,5.5,default
13702,22.25,71.15,0,5.5,default
13703,22.35,71.15,0,5.5,default
13704,22.45,71.15,0,5.5,default
13705,22.55,71.15,0,5.5,default
13706,22.65,71.15,0,5.5,default
13707,22.75,71.15,0,5.5,default
13708,22.85,71.15,0,5.5,default
13709,22.95,71.15,0,5.5,default
13710,23.05,71.15,0,5.5,default
13711,23.15,71.15,0,5.5,default
13712,23.25,71.15,0,5.5,default
13713,23.35,71.15,0,5.5,default
13714,23.45,71.15,0,5.5,default
13715,23.55,71.15,0,5.5,default
13716,23.65,71.15,0,5.5,default
13717,23.75,71.15,0,5.5,default
13718,23.85,71.15,0,5.5,default
13719,23.95,71.15,0,5.5,default
13720,24.05,71.15,0,5.5,default
13721,24.15,71.15,0,5.5,default
13722,24.25,71.15,0,5.5,default
13723,24.35,71.15,0,5.5,default
13724,24.45,71.15,0,5.5,default
13725,24.55,71.15,0,5.5,default
13726,24.65,71.15,0,5.5,default
14018,20.85,71.25,0,5.5,default
14019,20.95,71.25,0,5.5,default
14020,21.05,71.25,0,5.5,default
14021,21.15,71.25,0,5.5,default
14022,21.25,71.25,0,5.5,default
14023,21.35,71.25,0,5.5,default
14024,21.45,71.25,0,5.5,default
14025,21.55,71.25,0,5.5,default
14026,21.65,71.25,0,5.5,default
14027,21.75,71.25,0,5.5,default
14028,21.85,71.25,0,5.5,default
14029,21.95,71.25,0,5.5,default
14030,22.05,71.25,0,5.5,default
14031,22.15,71.25,0,5.5,default
14032,22.25,71.25,0,5.5,default
14033,22.35,71.25,0,5.5,default
14034,22.45,71.25,0,5.5,default
14035,22.55,71.25,0,5.5,default
14036,22.65,71.25,0,5.5,default
14037,22.75,71.25,0,5.5,default
14038,22.85,71.25,0,5.5,default
14039,22.95,71.25,0,5.5,default
14040,23.05,71.25,0,5.5,default
14041,23.15,71.25,0,5.5,default
14042,23.25,71.25,0,5.5,default
14043,23.35,71.25,0,5.5,default
14044,23.45,71.25,0,5.5,default
14045,23.55,71.25,0,5.5,default
14046,23.65,71.25,0,5.5,default
14047,23.75,71.25,0,5.5,default
14048,23.85,71.25,0,5.5,default
14049,23.95,71.25,0,5.5,default
14050,24.05,71.25,0,5.5,default
14051,24.15,71.25,0,5.5,default
14052,24.25,71.25,0,5.5,default
14053,24.35,71.25,0,5.5,default
14054,24.45,71.25,0,5.5,default
14055,24.55,71.25,0,5.5,default
14349,20.95,71.35,0,5.5,default
14350,21.05,71.35,0,5.5,default
14351,21.15,71.35,0,5.5,default
14352,21.25,71.35,0,5.5,default
14353,21.35,71.35,0,5.5,default
14354,21.45,71.35,0,5.5,default
14355,21.55,71.35,0,5.5,default
14356,21.65,71.35,0,5.5,default
14357,21.75,71.35,0,5.5,default
14358,21.85,71.35,0,5.5,default
14359,21.95,71.35,0,5.5,default
14360,22.05,71.35,0,5.5,default
14361,22.15,71.35,0,5.5,default
14362,22.25,71.35,0,5.5,default
14363,22.35,71.35,0,5.5,default
14364,22.45,71.35,0,5.5,default
14365,22.55,71.35,0,5.5,default
14366,22.65,71.35,0,5.5,default
14367,22.75,71.35,0,5.5,default
14368,22.85,71.35,0,5.5,default
14369,22.95,71.35,0,5.5,default
14370,23.05,71.35,0,5.5,default
14371,23.15,71.35,0,5.5,default
14372,23.25,71.35,0,5.5,default
14373,23.35,71.35,0,5.5,default
