,gid,latitude,longitude,elevation,timezone,config
645,29112,12.25,75.85,0,5.5,default
646,29113,12.35,75.85,0,5.5,default
647,29114,12.45,75.85,0,5.5,default
648,29115,12.55,75.85,0,5.5,default
649,29116,12.65,75.85,0,5.5,default
650,29117,12.75,75.85,0,5.5,default
651,29118,12.85,75.85,0,5.5,default
652,29119,12.95,75.85,0,5.5,default
653,29120,13.05,75.85,0,5.5,default
654,29121,13.15,75.85,0,5.5,default
655,29122,13.25,75.85,0,5.5,default
656,29123,13.35,75.85,0,5.5,default
657,29124,13.45,75.85,0,5.5,default
658,29125,13.55,75.85,0,5.5,default
659,29126,13.65,75.85,0,5.5,default
660,29127,13.75,75.85,0,5.5,default
