gid,latitude,longitude,elevation,offshore,wrf_region,config
2164,21.742554,85.13973,969,0,0,default
2165,21.742554,85.169266,791,0,0,default
2166,21.742554,85.19881,713,0,0,default
2167,21.742554,85.22834,605,0,0,default
2168,21.742554,85.25788,579,0,0,default
2169,21.742554,85.287415,652,0,0,default
2170,21.742554,85.316956,549,0,0,default
2171,21.742554,85.3465,529,0,0,default
2172,21.742554,85.37603,591,0,0,default
2173,21.742554,85.40556,590,0,0,default
2174,21.742554,85.435104,548,0,0,default
2175,21.742554,85.464645,575,0,0,default
2176,21.742554,85.49418,666,0,0,default
2177,21.742554,85.52372,452,0,0,default
2178,21.742554,85.55325,438,0,0,default
2179,21.742554,85.582794,431,0,0,default
2180,21.742554,85.61233,450,0,0,default
2181,21.742554,85.64187,453,0,0,default
2182,21.742554,85.6714,430,0,0,default
2183,21.742554,85.70094,396,0,0,default
2184,21.742554,85.730484,413,0,0,default
2185,21.742554,85.76002,376,0,0,default
2186,21.742554,85.78956,366,0,0,default
2187,21.742554,85.81909,330,0,0,default
2188,21.742554,85.84863,358,0,0,default
2189,21.742554,85.87817,387,0,0,default
2190,21.742554,85.90771,390,0,0,default
2191,21.742554,85.93724,379,0,0,default
2192,21.742554,85.96678,370,0,0,default
2193,21.742554,85.996315,372,0,0,default
2194,21.742554,86.025856,393,0,0,default
2195,21.742554,86.05539,406,0,0,default
2196,21.742554,86.08493,434,0,0,default
2197,21.742554,86.11447,736,0,0,default
2198,21.742554,86.144005,831,0,0,default
2199,21.742554,86.173546,576,0,0,default
2200,21.742554,86.20308,831,0,0,default
2201,21.742554,86.23262,836,0,0,default
2202,21.742554,86.26215,964,0,0,default
2203,21.742554,86.291695,859,0,0,default
2204,21.742554,86.32123,864,0,0,default
2205,21.742554,86.35077,1013,0,0,default
2206,21.742554,86.38031,1015,0,0,default
2207,21.742554,86.40984,805,0,0,default
2208,21.742554,86.439384,398,0,0,default
2209,21.742554,86.46892,757,0,0,default
2210,21.742554,86.49846,166,0,0,default
2211,21.742554,86.52799,134,0,0,default
2212,21.742554,86.55753,87,0,0,default
2213,21.742554,86.58707,62,0,0,default
2214,21.742554,86.61661,48,0,0,default
2215,21.742554,86.64614,54,0,0,default
2216,21.742554,86.67568,37,0,0,default
2217,21.742554,86.705215,44,0,0,default
2218,21.742554,86.73476,24,0,0,default
2219,21.742554,86.7643,21,0,0,default
2220,21.742554,86.79383,26,0,0,default
2221,21.742554,86.82337,47,0,0,default
2222,21.742554,86.852905,48,0,0,default
2849,21.769989,83.48563,195,0,0,default
2850,21.769989,83.51517,204,0,0,default
2851,21.769989,83.5447,190,0,0,default
2852,21.769989,83.57424,195,0,0,default
2853,21.769989,83.603775,196,0,0,default
2854,21.769989,83.633316,200,0,0,default
2855,21.769989,83.66285,191,0,0,default
2856,21.769989,83.69239,213,0,0,default
2857,21.769989,83.72193,246,0,0,default
2858,21.769989,83.751465,305,0,0,default
2859,21.769989,83.781006,222,0,0,default
2860,21.769989,83.81054,241,0,0,default
