gid,latitude,longitude,elevation,offshore,wrf_region,config
701631,23.0084,92.63584,710,0,1,default
701632,23.0084,92.66538,176,0,1,default
701633,23.0084,92.694916,488,0,1,default
701634,23.0084,92.72446,425,0,1,default
701635,23.0084,92.754,668,0,1,default
701636,23.0084,92.78353,636,0,1,default
701637,23.0084,92.81307,836,0,1,default
701638,23.0084,92.842606,788,0,1,default
701639,23.0084,92.87215,561,0,1,default
701856,23.035591,91.54295,18,0,1,default
701857,23.035591,91.572495,48,0,1,default
701858,23.035591,91.60203,129,0,1,default
701859,23.035591,91.63157,52,0,1,default
701860,23.035591,91.6611,27,0,1,default
701861,23.035591,91.69064,23,0,1,default
701862,23.035591,91.72018,42,0,1,default
701863,23.035591,91.74972,30,0,1,default
701864,23.035591,91.77925,27,0,1,default
701885,23.035591,92.39954,51,0,1,default
701886,23.035591,92.42908,290,0,1,default
701887,23.035591,92.45862,205,0,1,default
701888,23.035591,92.48816,81,0,1,default
701889,23.035591,92.51769,253,0,1,default
701890,23.035591,92.54723,420,0,1,default
701891,23.035591,92.57677,73,0,1,default
701892,23.035591,92.60631,327,0,1,default
701893,23.035591,92.63584,646,0,1,default
701894,23.035591,92.66538,286,0,1,default
701895,23.035591,92.694916,433,0,1,default
701896,23.035591,92.72446,404,0,1,default
701897,23.035591,92.754,674,0,1,default
701898,23.035591,92.78353,820,0,1,default
701899,23.035591,92.81307,905,0,1,default
701900,23.035591,92.842606,574,0,1,default
701901,23.035591,92.87215,696,0,1,default
702113,23.062767,91.39526,12,0,1,default
702118,23.062767,91.54295,23,0,1,default
702119,23.062767,91.572495,81,0,1,default
702120,23.062767,91.60203,83,0,1,default
702121,23.062767,91.63157,36,0,1,default
702122,23.062767,91.6611,25,0,1,default
702123,23.062767,91.69064,31,0,1,default
702124,23.062767,91.72018,55,0,1,default
702125,23.062767,91.74972,67,0,1,default
702147,23.062767,92.39954,57,0,1,default
702148,23.062767,92.42908,273,0,1,default
702149,23.062767,92.45862,204,0,1,default
702150,23.062767,92.48816,122,0,1,default
702151,23.062767,92.51769,342,0,1,default
702152,23.062767,92.54723,326,0,1,default
702153,23.062767,92.57677,158,0,1,default
702154,23.062767,92.60631,365,0,1,default
702155,23.062767,92.63584,367,0,1,default
702156,23.062767,92.66538,456,0,1,default
702157,23.062767,92.694916,728,0,1,default
702158,23.062767,92.72446,403,0,1,default
702159,23.062767,92.754,774,0,1,default
702160,23.062767,92.78353,708,0,1,default
702161,23.062767,92.81307,615,0,1,default
702162,23.062767,92.842606,478,0,1,default
702163,23.062767,92.87215,452,0,1,default
702373,23.089943,91.36573,15,0,1,default
702374,23.089943,91.39526,28,0,1,default
702379,23.089943,91.54295,31,0,1,default
702380,23.089943,91.572495,84,0,1,default
702381,23.089943,91.60203,59,0,1,default
702382,23.089943,91.63157,31,0,1,default
702383,23.089943,91.6611,24,0,1,default
702384,23.089943,91.69064,42,0,1,default
702385,23.089943,91.72018,55,0,1,default
702386,23.089943,91.74972,39,0,1,default
702387,23.089943,91.77925,44,0,1,default
702388,23.089943,91.80879,69,0,1,default
702408,23.089943,92.39954,84,0,1,default
702409,23.089943,92.42908,144,0,1,default
702410,23.089943,92.45862,105,0,1,default
702411,23.089943,92.48816,142,0,1,default
702412,23.089943,92.51769,496,0,1,default
702413,23.089943,92.54723,290,0,1,default
702414,23.089943,92.57677,94,0,1,default
702415,23.089943,92.60631,359,0,1,default
702416,23.089943,92.63584,420,0,1,default
702417,23.089943,92.66538,282,0,1,default
702418,23.089943,92.694916,822,0,1,default
702419,23.089943,92.72446,397,0,1,default
702420,23.089943,92.754,731,0,1,default
702421,23.089943,92.78353,498,0,1,default
702422,23.089943,92.81307,481,0,1,default
702423,23.089943,92.842606,753,0,1,default
702424,23.089943,92.87215,475,0,1,default
702635,23.117111,91.36573,47,0,1,default
702636,23.117111,91.39526,17,0,1,default
702641,23.117111,91.54295,56,0,1,default
702642,23.117111,91.572495,108,0,1,default
702643,23.117111,91.60203,49,0,1,default
702644,23.117111,91.63157,33,0,1,default
702645,23.117111,91.6611,42,0,1,default
702646,23.117111,91.69064,35,0,1,default
702647,23.117111,91.72018,61,0,1,default
702648,23.117111,91.74972,84,0,1,default
702649,23.117111,91.77925,56,0,1,default
702650,23.117111,91.80879,50,0,1,default
702669,23.117111,92.37,80,0,1,default
702670,23.117111,92.39954,123,0,1,default
702671,23.117111,92.42908,140,0,1,default
702672,23.117111,92.45862,102,0,1,default
702673,23.117111,92.48816,233,0,1,default
702674,23.117111,92.51769,546,0,1,default
702675,23.117111,92.54723,202,0,1,default
702676,23.117111,92.57677,154,0,1,default
702677,23.117111,92.60631,519,0,1,default
702678,23.117111,92.63584,224,0,1,default
702679,23.117111,92.66538,514,0,1,default
702680,23.117111,92.694916,699,0,1,default
702681,23.117111,92.72446,625,0,1,default
702682,23.117111,92.754,611,0,1,default
702683,23.117111,92.78353,667,0,1,default
702684,23.117111,92.81307,694,0,1,default
702685,23.117111,92.842606,520,0,1,default
702686,23.117111,92.87215,512,0,1,default
702897,23.144272,91.36573,37,0,1,default
702898,23.144272,91.39526,13,0,1,default
702902,23.144272,91.51342,22,0,1,default
702903,23.144272,91.54295,53,0,1,default
702904,23.144272,91.572495,104,0,1,default
702905,23.144272,91.60203,47,0,1,default
702906,23.144272,91.63157,40,0,1,default
702907,23.144272,91.6611,52,0,1,default
702908,23.144272,91.69064,51,0,1,default
702909,23.144272,91.72018,68,0,1,default
702910,23.144272,91.74972,114,0,1,default
702911,23.144272,91.77925,165,0,1,default
702912,23.144272,91.80879,40,0,1,default
702931,23.144272,92.37,93,0,1,default
702932,23.144272,92.39954,235,0,1,default
702933,23.144272,92.42908,103,0,1,default
702934,23.144272,92.45862,86,0,1,default
702935,23.144272,92.48816,510,0,1,default
702936,23.144272,92.51769,560,0,1,default
702937,23.144272,92.54723,403,0,1,default
702938,23.144272,92.57677,301,0,1,default
702939,23.144272,92.60631,650,0,1,default
702940,23.144272,92.63584,340,0,1,default
702941,23.144272,92.66538,330,0,1,default
702942,23.144272,92.694916,652,0,1,default
702943,23.144272,92.72446,543,0,1,default
702944,23.144272,92.754,720,0,1,default
702945,23.144272,92.78353,661,0,1,default
702946,23.144272,92.81307,677,0,1,default
702947,23.144272,92.842606,799,0,1,default
702948,23.144272,92.87215,499,0,1,default
703158,23.171425,91.33619,28,0,1,default
703159,23.171425,91.36573,38,0,1,default
703164,23.171425,91.51342,31,0,1,default
703165,23.171425,91.54295,92,0,1,default
703166,23.171425,91.572495,51,0,1,default
703167,23.171425,91.60203,51,0,1,default
703168,23.171425,91.63157,45,0,1,default
703169,23.171425,91.6611,73,0,1,default
703170,23.171425,91.69064,81,0,1,default
703171,23.171425,91.72018,58,0,1,default
703172,23.171425,91.74972,108,0,1,default
703173,23.171425,91.77925,88,0,1,default
703193,23.171425,92.37,144,0,1,default
703194,23.171425,92.39954,105,0,1,default
703195,23.171425,92.42908,130,0,1,default
703196,23.171425,92.45862,140,0,1,default
703197,23.171425,92.48816,605,0,1,default
703198,23.171425,92.51769,284,0,1,default
703199,23.171425,92.54723,435,0,1,default
703200,23.171425,92.57677,631,0,1,default
703201,23.171425,92.60631,745,0,1,default
703202,23.171425,92.63584,264,0,1,default
703203,23.171425,92.66538,522,0,1,default
703204,23.171425,92.694916,384,0,1,default
703205,23.171425,92.72446,482,0,1,default
703206,23.171425,92.754,689,0,1,default
703207,23.171425,92.78353,719,0,1,default
703208,23.171425,92.81307,714,0,1,default
703209,23.171425,92.842606,701,0,1,default
703210,23.171425,92.87215,438,0,1,default
703420,23.198586,91.33619,21,0,1,default
703421,23.198586,91.36573,36,0,1,default
703426,23.198586,91.51342,45,0,1,default
703427,23.198586,91.54295,76,0,1,default
703428,23.198586,91.572495,34,0,1,default
703429,23.198586,91.60203,28,0,1,default
703430,23.198586,91.63157,41,0,1,default
703431,23.198586,91.6611,50,0,1,default
703432,23.198586,91.69064,66,0,1,default
703433,23.198586,91.72018,101,0,1,default
703434,23.198586,91.74972,166,0,1,default
703435,23.198586,91.77925,53,0,1,default
703455,23.198586,92.37,250,0,1,default
703456,23.198586,92.39954,103,0,1,default
703457,23.198586,92.42908,75,0,1,default
703458,23.198586,92.45862,152,0,1,default
703459,23.198586,92.48816,712,0,1,default
703460,23.198586,92.51769,491,0,1,default
703461,23.198586,92.54723,578,0,1,default
703462,23.198586,92.57677,817,0,1,default
703463,23.198586,92.60631,393,0,1,default
703464,23.198586,92.63584,514,0,1,default
703465,23.198586,92.66538,678,0,1,default
703466,23.198586,92.694916,521,0,1,default
703467,23.198586,92.72446,541,0,1,default
703468,23.198586,92.754,545,0,1,default
703469,23.198586,92.78353,660,0,1,default
703470,23.198586,92.81307,732,0,1,default
703471,23.198586,92.842606,651,0,1,default
703472,23.198586,92.87215,622,0,1,default
703682,23.225723,91.33619,31,0,1,default
703683,23.225723,91.36573,39,0,1,default
703684,23.225723,91.39526,15,0,1,default
703687,23.225723,91.48388,35,0,1,default
703688,23.225723,91.51342,34,0,1,default
703689,23.225723,91.54295,53,0,1,default
703690,23.225723,91.572495,32,0,1,default
703691,23.225723,91.60203,35,0,1,default
703692,23.225723,91.63157,38,0,1,default
703693,23.225723,91.6611,51,0,1,default
703694,23.225723,91.69064,78,0,1,default
703695,23.225723,91.72018,96,0,1,default
703696,23.225723,91.74972,176,0,1,default
703697,23.225723,91.77925,45,0,1,default
703717,23.225723,92.37,116,0,1,default
